Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,SING,COM ê„«‰
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * ADJ ADJ,SUP ﬂÊ «Â  —Ì‰
W * N N,SING,COM —«Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * PRO PRO,REC Â„
W * V V,SUB,POS,4 »ê–«—Ì„
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ’Ê— 
W * N N,SING,COM,INDF ﬁœ—Ì
W * P P »«
W * N N,SING,COM —Ì‘Â
W * N N,SING,COM ”—
W * CON CON Ê
W * N N,SING,COM ﬂ«—
W * V V,PA,NAR,POS,4 Ì«› Â «Ì„
W * DELM DELM .
W * CON CON ê–‘ Â «“
W * PRO PRO,DEMO,SING «Ì‰
W * DELM DELM °
W * N N,SING,LOC,PR «Ì—«‰
W * P P «“
W * ADJ ADJ,SUP ﬁœÌ„ —Ì‰
W * N N,SING,COM “„«‰
W * N N,SING,COM,INDF „Êﬁ⁄Ì Ì
W * ADJ ADJ,INO œ«‘ Â
W * CON CON ﬂÂ
W * V V,SUB,POS,3 » Ê«‰œ
W * N N,SING,COM,INDF ¬„Ì“Â «Ì
W * P P «“
W * N N,SING,COM,GEN „Ã„Ê⁄
W * N N,PL,COM,GEN «‰œÌ‘Â Â«Ì
W * ADJ ADJ,SIM ‘—ﬁÌ
W * RA RA —«
W * P P œ—
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM Ã„⁄
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P «“
W * PRO PRO,INDF,SING Â„Â
W * ADJ ADJ,CMPR „Â„ —
W * N N,SING,COM,GEN „Êﬁ⁄Ì 
W * ADJ ADJ,SIM,GEN Ã€—«›Ì«∆Ì
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „—ﬂ“
W * N N,PL,COM ÕÊ«œÀ
W * CON CON Ê
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM —«Â
W * ADJ ADJ,INO »ÊœÂ
W * DELM DELM °
W * N N,SING,COM,GEN œ—Ê«“Â »«‰
W * N N,SING,LOC,PR ¬”Ì«
W * CON CON Ê
W * N N,SING,LOC,PR «—ÊÅ«
W * CON CON Ê
W * N N,SING,COM,GEN »—ŒÊ—œê«Â
W * N N,SING,COM,GEN  „œ‰
W * ADJ ADJ,SIM »«” «‰Ì
W * DELM DELM °
W * P P «“
W * ADJ ADJ,SIM çÌ‰Ì
W * CON CON Ê
W * ADJ ADJ,SIM Â‰œÌ
W * CON CON Ê
W * ADJ ADJ,SIM „’—Ì
W * DELM DELM °
W * ADJ ADJ,SIM ”«„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ¬—Ì«∆Ì
W * DELM DELM ...
W * PRO PRO,personal,SING,3 «Ê
W * QUA QUA,GEN Â„ÂÒ
W * DET DET «Ì‰
W * N N,PL,COM Ã—Ì«‰Â«
W * RA RA —«
W * P P œ—
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM ›‘—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM „ »·Ê—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ÌÊ‰«‰
W * DELM DELM °
W * N N,SING,COM,GEN ‰„Êœ«—
W * N N,SING,COM ‘—ﬁ
W * CON CON Ê
W * N N,SING,COM €—»
W * DELM DELM -
W * N N,SING,COM,GEN  „œ‰
W * N N,SING,LOC,PR,GEN «Ì—«‰
W * ADJ ADJ,SIM ÂŒ«„‰‘Ì
W * DELM DELM °
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,SING,NUM œÊ
W * N N,SING,COM Œ’Ê’Ì 
W * V V,PRE,SIM «” 
W * DELM DELM :
W * ADJ ADJ,SIM Ì“œ«‰Ì
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ—œ«—Ì
W * DELM DELM .
W * N N,SING,PR «ÂÊ—«„“œ«
W * DELM DELM °
W * N N,SING,PR,GEN Œœ«Ì
W * N N,SING,COM Œ—œ
W * DELM DELM °
W * ADJ ADJ,SIM ‰«ÅÌœ«
W * CON CON Ê
W * ADJ ADJ,SIM Ìﬂ «
W * DELM DELM °
W * N N,SING,COM,GEN «œ«—ÂÒ
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM,GEN ⁄«·„
W * ADJ ADJ,SIM Â” Ì
W * RA RA —«
W * P P œ—
W * N N,SING,COM œ” 
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * ADJ ADJ,SIM œ—” 
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM «Â—Ì„‰
W * CON CON Â„
W * V V,PRS,POS,3 Â” 
W * CON CON ﬂÂ
W * N N,PL,COM ê“‰œÂ«
W * CON CON Ê
W * N N,PL,COM »œÌÂ«
W * RA RA —«
W * N N,SING,COM ﬂ«—ê“«—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * CON CON Ê·Ì
W * PRO PRO,personal,SING,3 «Ê
W * ADJ ADJ,SIM,GEN Â„Å«ÌÂÒ
W * N N,SING,PR,GEN Œœ«Ì
W * ADJ ADJ,SIM «’·Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * CON CON,DCOR çÂ
W * DELM DELM °
W * N N,SING,COM ›—÷
W * P P »—
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM ”—«‰Ã«„
W * ADJ ADJ,SIM „€·Ê»
W * CON CON Ê
W * ADJ ADJ,SIM ‰«»Êœ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR «ÂÊ—«„“œ«
W * N N,SING,COM,GEN  Ã”„
W * ADJ ADJ,SIM «‰”«‰Ì
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM °
W * CON CON Ê
W * CON CON,COMP Ã“
W * P P »Â
W * N N,SING,COM Œ—œ
W * DELM DELM °
W * P P »Â
W * QUA QUA ÂÌç
W * N N,SING,COM,GEN ’› 
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * ADJ ADJ,SIM „Ê’Ê›
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * CON CON “Ì—«
W * ADV ADV,GENR,CMPR ›—« —
W * P P «“
W * V V,PRE,NC,3 ’› Â«” 
W * DELM DELM .
W * N N,SING,COM,GEN œ‰Ì«Ì
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN œ‰Ì«Ì
W * N N,SING,COM —Ê‘‰«∆Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM «Â—Ì„‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM  «—ÌﬂÌ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ﬁ·„—Ê
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM  ﬁ”Ì„ »‰œÌ
W * N N,PL,COM ¬œ„Ì«‰
W * RA RA —«
W * ADJ ADJ,SIM „ﬂ·›
W * V V,PRS,POS,3 „Ì œ«—œ
W * CON CON ﬂÂ
W * P P »«
W * N N,PL,COM,GEN ﬂ—œ«—Â«Ì
W * ADJ ADJ,SIM,GEN ‰Ìﬂ
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * N N,SING,COM Å—Ê—œê«—
W * RA RA —«
W * P P œ—
W * N N,PL,COM,AFF,3 ÅÌ—Ê“ÌÂ«Ì‘
W * N N,SING,COM Ì«—Ì
W * V V,SUB,POS,6 œÂ‰œ
W * DELM DELM .
W * N N,SING,COM Âœ›
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN “‰œêÌ
W * ADJ ADJ,SIM «‰”«‰Ì
W * P P œ—
W * N N,SING,COM ÅÊÌ«∆Ì
W * CON CON Ê
W * N N,SING,COM ﬂÊ‘‰œêÌ
W * P P »Â
W * N N,SING,COM ”—
W * N N,SING,LOC —Êœ
W * DELM DELM .
W * ADV ADV,GENR,SIM »œÌ‰êÊ‰Â
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM Â„œ·Ì
W * CON CON Ê
W * N N,SING,COM Â„ê«„Ì
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,LOC “„Ì‰
W * CON CON Ê
W * N N,SING,COM ¬”„«‰
W * N N,SING,COM »—ﬁ—«—
W * V V,PRS,POS,3 „Ì ê—œœ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM «‰”«‰
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN „ÊÃÊœ
W * ADJ ADJ,SIM »—ê“ÌœÂ
W * DELM DELM °
W * N N,SING,COM,GEN »«“ÊÌ
W * ADJ ADJ,SIM,GEN —«” 
W * N N,SING,COM,GEN «Ì“œ
W * ADJ ADJ,SIM Ìﬂ «
W * P P »—
W * P P,GEN —ÊÌ
W * N N,SING,LOC “„Ì‰
W * ADJ ADJ,INO ‘‰«Œ Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM Ìﬂ Œœ«∆Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * DET DET Â„«‰
W * N N,SING,COM “„«‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,LOC,PR ÌÊ‰«‰
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ç‰œŒœ«ÌÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM ÌÊ‰«‰Ì«‰
W * DELM DELM °
W * N N,PL,COM,GEN «Ì“œ«‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * N N,PL,COM,GEN «‰”«‰Â«Ì
W * ADJ ADJ,SIM ¬”„«‰ ‰‘Ì‰
W * N N,SING,COM  ’Ê—
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * DELM DELM °
W * P P »«
W * DET DET Â„«‰
W * N N,PL,COM,GEN ÊÌéêÌÂ«Ì
W * ADJ ADJ,SIM «‰”«‰Ì
W * CON CON Ê
W * N N,SING,COM ŒÊ—ÊŒÊ«»
W * CON CON Ê
W * N N,SING,COM ÂÊ”
W * DELM DELM .
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM  ›«Ê 
W * CON CON ﬂÂ
W * N N,PL,COM ¬œ„Ì«‰
W * ADJ ADJ,SIM „Ì—«
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM ‰«„Ì—«
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM «Ì“œ«‰
W * N N,PL,COM,GEN »«‘‰œê«‰
W * N N,SING,LOC ﬂÊÂ
W * N N,SING,LOC,PR «·„Å
W * DELM DELM °
W * QUA QUA Â—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN «œ«—ÂÒ
W * N N,SING,COM,INDF —ﬂ‰Ì
W * P P «“
W * N N,PL,COM,GEN «—ﬂ«‰
W * N N,SING,COM,GEN “‰œêÌ
W * N N,SING,COM »‘—
W * RA RA —«
W * P P »—
W * N N,SING,COM ⁄ÂœÂ
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * CON CON Ê
W * N N,SING,COM,GEN —Ì«” 
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P »—
W * N N,SING,COM,GEN ⁄ÂœÂÒ
W * N N,SING,PR “∆Ê”
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * ADV ADV,GENR,EXM,GEN »„‰“·ÂÒ
W * N N,SING,PR,GEN ‘«Â
W * N N,PL,COM ¬”„«‰Â«
W * ADJ ADJ,INO ‘‰«Œ Â
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * DET DET Â„«‰
W * N N,SING,COM ﬂ«—
W * RA RA —«
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * CON CON ﬂÂ
W * N N,SING,NUM Ìﬂ
W * ADJ ADJ,SIM,GEN ›—„«‰—Ê«Ì
W * N N,SING,LOC “„Ì‰
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,COM,GEN « »«⁄
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * CON CON Ì⁄‰Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * P P »Â
W * N N,SING,COM Ã‰ê
W * CON CON Ì«
W * N N,SING,COM ’·Õ
W * V V,PRS,POS,3 Ê«„Ì œ«—œ
W * DELM DELM °
W * N N,SING,COM ⁄–«»
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON Ì«
W * V V,PRS,POS,3 „Ì ‰Ê«“œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * DET DET ¬‰
W * N N,SING,COM ‰Ê⁄
W * N N,SING,COM,INDF ÃÂ«‰ »Ì‰Ì «Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * V V,PRS,NEG,3 ‰„Ì  Ê«‰œ
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF «„—Ì
W * P P «“
W * N N,SING,COM “‰œêÌ
W * RA RA —«
W * P P «“
W * N N,SING,COM „«œÂ
W * CON CON Ê
W * N N,SING,COM Ã”„
W * ADJ ADJ,SIM Ãœ«
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM «’«· 
W * P P »«
W * N N,SING,COM „«œÂ
W * CON CON Ê
W * ADJ ADJ,SIM „·„Ê”
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM —ÊÕ
W * CON CON Ê
W * N N,SING,COM „⁄‰ÊÌ 
W * QUA QUA Â—
W * N N,SING,COM çÂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * N N,SING,COM Å«Ì»‰œÌ
W * P P »Â
W * N N,SING,COM Ã”„
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM,GEN »‰Ì«‰
W * N N,SING,COM,GEN  „œ‰
W * N N,SING,LOC,PR ÌÊ‰«‰
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM Ã«
W * N N,SING,COM ”—ç‘„Â
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM °
W * CON CON Ê
W * DET DET «Ì‰
W * PRO PRO,DEMO,SING Â„«‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Å«ÌÂ
W * N N,SING,COM  ›ﬂ—
W * CON CON Ê
W * N N,SING,COM,GEN  „œ‰
W * N N,SING,COM €—»
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR «ÅÊ·Ê
W * CON CON ﬂÂ
W * P P œ—
W * DET DET ¬‰
W * N N,SING,COM “„«‰
W * N N,SING,COM,GEN «Ì“œ
W * N N,PL,COM Â‰—Â«
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„«‰
W * N N,SING,COM,GEN ”›Ì‰ÂÒ
W * ADJ ADJ,SIM ›÷«∆Ì
W * P P »Â
W * N N,SING,COM ¬”„«‰
W * V V,PRS,POS,3 „Ì ›—” œ
W * DELM DELM .
W * N N,SING,COM „‰ŸÊ—
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * DET DET Â„«‰
W * N N,SING,COM,GEN  ŒÌ·
W * ADJ ADJ,SIM „«œÌ «‰œÌ‘
W * DELM DELM °
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN ê–‘ 
W * N N,PL,TIME ﬁ—‰Â«
W * DELM DELM °
W * P P »Â
W * N N,SING,NFL,GEN ”«Œ ‰
W * N N,SING,COM,GEN ”›Ì‰ÂÒ
W * ADJ ADJ,SIM ›÷«∆Ì
W * N N,SING,COM œ” 
W * ADJ ADJ,INO Ì«› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADJ ADJ,SIM ÌÊ‰«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ê‘«Ì‘
W * N N,SING,COM,GEN ﬂ«—
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * DET DET Â„«‰
W * N N,SING,COM,GEN  „ÂÌœ« 
W * ADJ ADJ,SIM «‰”«‰Ì
W * RA RA —«
W * P P «“
W * N N,PL,COM Œœ«Ì«‰
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM,GEN Ã·»
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * P P œ—
W * DET DET Â„«‰
W * N N,PL,COM,GEN ç«—Â ÃÊ∆ÌÂ«Ì
W * ADJ ADJ,SIM “„Ì‰Ì
W * V V,PRS,POS,3 „Ì »Ì‰œ
W * DELM DELM .
W * CON CON »‰«»—«Ì‰
W * V V,PRS,POS,3 „Ì ﬂÊ‘œ
W * CON CON  «
W * N N,SING,COM,GEN —Ì‘ÂÒ
W * N N,PL,COM «„Ê—
W * CON CON Ê
W * N N,PL,COM,GEN ŒÊ«’
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * N N,SING,COM ﬂ‘›
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM Ã«
W * P P »Â
W * N N,SING,COM ›·”›Â Å—œ«“Ì
W * N N,SING,COM œ” 
W * V V,PRS,POS,3 „Ì “‰œ
W * DELM DELM .
W * N N,SING,COM ‘—ﬁÌ
W * ADV ADV,GENR,SIM »—⁄ﬂ”
W * N N,SING,COM ç‘„
W * P P »Â
W * N N,SING,COM,GEN ⁄‰«Ì 
W * ADJ ADJ,SIM ¬”„«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ÅÌ‘»—œ
W * N N,SING,COM,GEN ﬂ«—
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * CON CON »‰«»—«Ì‰
W * N N,SING,COM,INDF „ÊÃ»Ì
W * V V,PRS,NEG,3 ‰„Ì »Ì‰œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN Œ’«Ì’
W * ADJ ADJ,SIM,GEN ›Ì“ÌﬂÌ
W * N N,PL,COM «‘Ì«¡
W * RA RA —«
W * V V,SUB,POS,3 œ—Ì«»œ
W * CON CON Ê
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM,GEN »Â»Êœ
W * N N,SING,COM,GEN “‰œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,SING,COM ﬂ«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * N N,SING,COM «Ì—«‰Ì
W * N N,SING,COM,GEN ‰Ÿ„
W * ADJ ADJ,SIM,GEN „ÊÃÊœ
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * ADV ADV,GENR,SIM »Ì çÊ‰ Êç—«
W * V V,PRS,POS,3 „Ì Å–Ì—œ
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM çÂ
W * P P «“
W * N N,SING,COM,AFF,3 œ” ‘
W * V V,SUB,POS,3 »—¬Ìœ
W * DELM DELM °
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * CON CON Ê
W * ADV ADV,GENR,TIME ¬‰ê«Â
W * N N,SING,COM «„Ìœ
W * P P »Â
W * N N,SING,COM,GEN —” ê«—Ì
W * ADJ ADJ,SIM ‰Â«∆Ì
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ‘ﬂ” 
W * N N,SING,COM «Â—Ì„‰
W * ADJ ADJ,SIM „Ì”—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * ADJ ADJ,SIM ÌÊ‰«‰Ì
W * ADJ ADJ,SIM ‘ﬂ«ﬂ
W * CON CON Ê
W * ADJ ADJ,SIM »Ì «⁄ „«œ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM,GEN »«“ÌçÂÒ
W * N N,SING,COM,GEN œ” 
W * N N,PL,COM Œœ«Ì«‰
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM .
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM —Ê
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM ’œœ
W * V V,PRS,POS,3 »—„Ì ¬Ìœ
W * CON CON ﬂÂ
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * N N,SING,COM »«“Ì
W * V V,SUB,POS,3 »œÂœ
W * DELM DELM °
W * CON CON Ì«
W * P P »«
W * N N,SING,NFL,GEN œ«œ‰
W * N N,SING,COM —‘ÊÂ
W * DELM DELM ª
W * N N,SING,COM ﬁ—»«‰Ì
W * CON CON Ê
W * N N,SING,COM ‰Ì«“
W * DELM DELM ´
W * N N,SING,COM,GEN ⁄ÿÊ› 
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * P P »Â
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM Ã·»
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —«Â
W * ADJ ADJ,SIM,AFF,3 —Â«Ì‘
W * RA RA —«
W * ADV ADV,GENR,NEGG ‰Â
W * P P œ—
W * N N,SING,COM ¬”„«‰
W * DELM DELM °
W * CON CON »·ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ›⁄«·Ì 
W * ADJ ADJ,SIM,GEN –Â‰Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì ÃÊÌœ
W * DELM DELM °
W * CON CON ﬂÂ
W * N N,SING,COM ›·”›Â
W * DELM DELM °
W * N N,SING,COM „‰ÿﬁ
W * DELM DELM °
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM ”›”ÿÂ
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,INO “«∆ÌœÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DET DET Â„Ì‰
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,SING,NUM ç‰œ
W * N N,SING,PR Œœ«
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ÊŸÌ›Â
W * CON CON Ê
W * N N,SING,COM,INDF  Œ’’Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM °
W * N N,SING,COM,INDF «·êÊ∆Ì
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P,GEN »—«Ì
W * N N,PL,COM “„Ì‰Ì«‰
W * DELM DELM °
W * CON CON ﬂÂ
W * N N,PL,COM «„Ê—
W * RA RA —«
W * P P »—
W * N N,SING,COM,GEN Õ”»
W * N N,SING,COM,GEN  ﬁ”Ì„
W * N N,SING,COM ﬂ«—
W * CON CON Ê
W * N N,SING,COM ‘Ê—
W * CON CON Ê
W * N N,SING,COM —√Ì
W * CON CON Ê
W * N N,SING,COM ”·”·Â
W * N N,PL,COM „—« »
W * V V,SUB,POS,6 »ê–—«‰‰œ
W * DELM DELM .
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR ¬ ‰
W * ADJ ADJ,SIM ‘»ÌÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »Â
W * N N,SING,COM,GEN ⁄—‘
W * N N,SING,LOC,PR «·„Å
W * DELM DELM °
W * CON CON Ê
W * CON CON Ì«
W * ADV ADV,GENR,SIM »—⁄ﬂ”
W * DELM DELM °
W * N N,SING,COM,GEN  ’Ê—
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM ⁄—‘
W * DELM DELM °
W * N N,PL,GR ‘Ê—«Â«
W * RA RA —«
W * N N,SING,COM  „‘Ì 
W * ADJ ADJ,INO »Œ‘ÌœÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN œ” ê«Â
W * N N,SING,COM,GEN €—»
W * ADV ADV,GENR,TIME «„—Ê“
W * CON CON ‰Ì“
W * P P »—
W * DET DET Â„Ì‰
W * N N,SING,COM Å«ÌÂ
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * QUA QUA Â—
W * N N,SING,COM ›—œ
W * DELM DELM °
W * QUA QUA Â—
W * N N,SING,COM ê—ÊÂ
W * P P,GEN »—«Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,INDF ÕﬁÌ
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN «œ«—ÂÒ
W * N N,SING,LOC ﬂ‘Ê—
W * P P »Â
W * N N,SING,COM Õ”«»
W * ADJ ADJ,INO ¬Ê—œÂ
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * P P œ—
W * N N,SING,LOC,PR ÌÊ‰«‰
W * N N,SING,COM —√Ì
W * P P »«
W * N N,SING,COM,GEN ›—œ
W * ADJ ADJ,SIM ¬“«œ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADV ADV,GENR,NEGG ‰Â
W * N N,PL,COM »—œê«‰
W * DELM DELM .
W * N N,SING,COM,GEN œ‰Ì«Ì
W * ADV ADV,GENR,TIME «„—Ê“
W * CON CON Â„
W * P P »Â
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * ADJ ADJ,SIM œÌê—
W * DELM DELM °
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ‰ÕÊ
W * ADJ ADJ,SIM „÷„—
W * DELM DELM °
