Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * ADJ ADJ,SIM «”«”Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * V V,SUB,POS,3 »«‘œ
W * CON CON  «
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM —Âê–—
W * ADV ADV,GENR,SIM «Ê·«
W * N N,SING,COM “„Ì‰Â
W * P P,GEN »—«Ì
W * N N,SING,COM Õœ”
W * CON CON Ê
W * N N,PL,COM,GEN ê„«‰Â«Ì
W * N N,SING,COM Œÿ«
W * N N,SING,COM ›—«Â„
W * ADJ ADJ,INO,NEG ‰ê—œÌœÂ
W * CON CON Ê
W * ADV ADV,GENR,SIM À«‰Ì«
W * N N,SING,COM,GEN «„ﬂ«‰
W * N N,SING,COM,GEN »—ŒÊ—œ
W * ADJ ADJ,SIM ⁄«œ·«‰Â
W * P P »«
W * N N,PL,COM,GEN „ Œ·›«‰
W * ADJ ADJ,SIM «Õ „«·Ì
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ‰Ÿ—ÌÂ
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * N N,SING,COM Õ«’·
W * V V,SUB,POS,3 ê—œœ
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM ﬁÿ⁄«
W * DET DET «Ì‰
W * N N,SING,COM »—ŒÊ—œ
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN ‰«Ÿ—Ì‰
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * CON CON ﬂÂ
W * P P œ—
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM ’‰œÊﬁÂ«
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM,GEN ‘„«—‘
W * N N,PL,COM ¬—«¡
W * N N,SING,COM Õ÷Ê—
W * V V,PA,NAR,POS,6 œ«‘ Â «‰œ
W * CON CON ‰Ì“
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM «Õ —«„
W * P P »Â
W * N N,SING,COM,GEN —√Ì
W * N N,SING,GR „—œ„
W * P P œ—
W * N N,SING,COM,GEN »Ì«‰ÌÂ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * N N,SING,COM ê› Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * PRO PRO,INDF,SING ¬‰çÂ
W * CON CON ﬂÂ
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM,GEN „Õ —„
W * N N,SING,COM ‰êÂ»«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,PL,COM,GEN  Œ·›« 
W * N N,SING,COM «‰Ã«„
W * MORP MORP,MADJ ‘œÂ
W * N N,SING,COM «⁄·«‰
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,TIME ﬁ»·
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN çêÊ‰êÌ
W * N N,SING,COM,GEN »—ê“«—Ì
W * N N,PL,COM «‰ Œ«»« 
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ”ƒ«·
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 œÂœ
W * DELM DELM °
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM,GEN ‰Ÿ«— Ì
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM „–ﬂÊ—
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM Å—”‘
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * ADV ADV,I ç—«
W * P P œ—
W * QUA QUA ÂÌç
W * N N,SING,COM ﬂœ«„
W * P P «“
W * N N,PL,COM,GEN „—«Õ·
W * ADJ ADJ,SIM ‰Ÿ«— Ì
W * DELM DELM °
W * N N,PL,GR,GEN ÂÌ√ Â«Ì
W * N N,SING,COM,GEN ‰Ÿ«— 
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * V V,PA,NAR,NEG,6 ‰ Ê«‰” Â «‰œ
W * N N,SING,COM,GEN „«‰⁄
W * N N,SING,COM,GEN  Œ·›
W * N N,SING,COM,INDF «œ⁄«ÌÌ
W * V V,SUB,POS,6 ‘Ê‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * N N,SING,COM,GEN ‘„«—‘
W * N N,PL,COM ¬—«¡
W * RA RA —«
W * N N,SING,COM  √ÌÌœ
W * CON CON Â„
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM ø
W * DET DET «Ì‰
W * N N,SING,COM »Ì«‰ÌÂ
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN Õ–›
W * N N,SING,PR ⁄·Ì—÷«
W * N N,SING,PR —Ã«ÌÌ
W * P P «“
W * N N,PL,COM «‰ Œ«» ‘œê«‰
W * ADJ ADJ,SIM «’·Ì
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN „—Õ·Â
W * ADJ ADJ,ORD œÊ„
W * CON CON Ê
W * CON CON ‰Ì“
W * N N,PL,COM,GEN Ã«»Â Ã«ÌÌ Â«Ì
W * N N,SING,COM Õ«’·
W * P P »—
W * N N,SING,COM,GEN «À—
W * N N,SING,COM,GEN Õ–›
W * N N,SING,NUM,GEN Ìﬂ çÂ«—„
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM ÅÌ‘‰Â«œ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM ¬ﬁ«Ì«‰
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * CON CON Ê
W * N N,SING,PR,GEN Õœ«œ
W * N N,SING,PR ⁄«œ·
W * P P »Â
W * N N,SING,COM,GEN Å«”
W * N N,SING,COM «Õ —«„
W * P P »Â
W * N N,SING,COM,GEN —√Ì
W * N N,SING,GR „—œ„
W * N N,SING,COM «‰’—«›
W * V V,SUB,POS,6 œÂ‰œ
W * DELM DELM °
W * CON CON  «
W * P P œ—
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM  „«Ì·
W * P P œ—
W * N N,SING,COM,GEN „—Õ·Â
W * ADJ ADJ,SIM »⁄œ
W * V V,SUB,POS,6 » Ê«‰‰œ
W * P P œ—
W * N N,PL,COM,GEN —ﬁ«» Â«Ì
W * ADJ ADJ,SIM ”«·„
W * ADV ADV,GENR,REPT „Ãœœ«
W * P P œ—
W * N N,PL,COM «‰ Œ«»« 
W * N N,SING,COM ‘—ﬂ 
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN »Ì«‰ÌÂ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,COM „‘«—ﬂ 
W * V V,PRS,POS,3 „Ì «›“«Ìœ
W * DELM DELM :
W * IF IF «ê—
W * P P œ—
W * N N,SING,COM,GEN ‘„«—‘
W * N N,PL,COM ¬—«¡
W * N N,SING,COM,INDF «Œ ·«›Ì
W * N N,SING,COM ÊÃÊœ
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * V V,AUX,NIN,POS »«Ìœ
W * ADV ADV,GENR,SIM ’—ÌÕ«
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN –ﬂ—
W * N N,PL,COM «⁄œ«œ
W * CON CON Ê
W * N N,PL,COM «—ﬁ«„
W * N N,SING,COM »Ì«‰
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM «„—
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * QUA QUA Â—
W * N N,SING,COM ‰«„“œ
W * ADV ADV,I çﬁœ—
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * CON CON Ê
W * ADV ADV,GENR,SIM «’Ê·«
W * N N,SING,COM «‘ »«Â
W * P P œ—
W * N N,SING,COM ‘„«—‘
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM «»ÿ«·
W * V V,PRS,NEG,3 ‰„Ì »«‘œ
W * DELM DELM °
W * CON CON »·ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,PL,COM »«“‘„«—ÌÂ«
W * P P »Â
W * N N,SING,COM,GEN «’·
W * N N,PL,COM ‘„«—‘Â«
W * ADJ ADJ,SIM ÷„Ì„Â
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM »Ì«‰ÌÂ
W * N N,SING,COM  √ﬂÌœ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM Œ—Ã
W * N N,SING,NFL ﬂ—œ‰
W * P P «“
W * N N,SING,COM,GEN «⁄ »«—
W * N N,SING,COM ‰Ÿ«„
W * CON CON Ê
W * N N,SING,COM «‰ﬁ·«»
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * N N,SING,COM,INDF ‰ ÌÃÂ «Ì
W * CON CON,COMP Ã“
W * N N,SING,COM,GEN  ÷⁄Ì›
W * N N,SING,COM ‰Ÿ«„
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * ADJ ADJ,SIM ‘«Ì” Â
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * P P »Â
W * N N,SING,COM,INDF êÊ‰Â «Ì
W * N N,SING,COM ⁄„·
W * V V,SUB,POS,3 ‘Êœ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN »—œ«‘ Â«Ì
W * ADJ ADJ,SIM „ÊÃÊœ
W * P P œ—
W * N N,SING,COM,GEN ”ÿÕ
W * N N,PL,COM,GEN «›ﬂ«—
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * N N,SING,COM ‘ﬂ·
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‰œêÌ
W * N N,SING,COM „Ã·”
W * ADV ADV,GENR,SIM ›ﬁÿ
W * CON CON Ê
W * ADV ADV,GENR,SIM ›ﬁÿ
W * ADJ ADJ,SIM „ ﬂÌ
W * P P »Â
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,GR „—œ„
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADJ ADJ,SIM »”
W * CON CON Ê
W * P P »Â
W * DET DET Â„Ì‰
W * N N,SING,COM œ·Ì·
W * N N,PL,COM,GEN ‰„«Ì‰œê«‰
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * V V,AUX,NIN,POS „Ì »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN »——”Ì
W * N N,PL,COM «⁄ »«—‰«„Â Â«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM „Â„
W * N N,SING,COM  ÊÃÂ
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON ﬂÂ
W * N N,PL,COM «›—«œ
W * P P  «
W * DET DET,I çÂ
W * N N,SING,COM Õœ
W * P P »—
W * N N,SING,COM,GEN Å«ÌÂ
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,GR „—œ„
W * P P,GEN Ê«—œ
W * N N,SING,COM „Ã·”
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
W * N N,PL,COM,INDF ‰„«Ì‰œê«‰Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,GR „· 
W * N N,SING,COM —√Ì
W * V V,PA,NAR,POS,6 ê—› Â «‰œ
W * DELM DELM °
W * N N,SING,COM,GEN —ÂÌ‰
W * N N,SING,COM,GEN „‰ 
W * N N,SING,GR,GEN „· 
W * ADJ ADJ,SIM,GEN »“—ê
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM ÿ»⁄«
W * P P »Â
W * N N,SING,COM,GEN ÊŸÌ›Â
W * N N,SING,COM,GEN ‰„«Ì‰œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ⁄„·
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ‰„Êœ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ⁄Âœ
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,SING,GR „· 
W * ADJ ADJ,SIM Å«Ì»‰œ
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR Œ«„‰Â «Ì
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * CON CON Ê
W * N N,SING,COM,GEN ›—„«‰œÂ
W * N N,SING,COM,GEN ﬂ·
W * N N,PL,COM ﬁÊ«
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,SING,COM,GEN œ—ŒÊ«” 
W * N N,SING,COM,GEN ﬂ‰«—Â êÌ—Ì
W * N N,SING,SURN «„Ì—
W * N N,SING,SURN ”—·‘ê—
W * N N,SING,PR ‘Â»«“Ì
W * P P «“
W * N N,SING,COM,GEN ›—„«‰œÂÌ
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,GR «— ‘
W * DELM DELM °
W * N N,SING,SURN «„Ì—
W * N N,SING,SURN ”— ÌÅ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ”·Ì„Ì
W * RA RA —«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM ”„ 
W * ADJ ADJ,SIM „‰’Ê»
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN „ ‰
W * N N,SING,COM,GEN Õﬂ„
W * N N,SING,COM,GEN ›—„«‰œÂ
W * N N,SING,COM,GEN ﬂ·
W * N N,PL,COM ﬁÊ«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM ‘—Õ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * AR AR »”„ «··Â «·—Õ„‰ «·—ÕÌ„
W * N N,SING,SURN «„Ì—
W * N N,SING,SURN ”— ÌÅ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ”·Ì„Ì
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,SING,COM,GEN œ—ŒÊ«” 
W * N N,SING,COM,GEN ﬂ‰«—Â êÌ—Ì
W * N N,SING,SURN «„Ì—
W * N N,SING,SURN ”—·‘ê—
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ‘Â»«“Ì
W * DELM DELM °
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN œ—ÃÂ Ì
W * N N,SING,COM ”—·‘ê—Ì
W * N N,SING,COM «— ﬁ«¡
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ›—„«‰œÂÌ
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,GR,GEN «— ‘
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM „‰’Ê»
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * DELM DELM .
W * ADV ADV,GENR,SIM »Ì ‘ﬂ
W * DET DET «Ì‰
W * N N,SING,COM,GEN „”∆Ê·Ì 
W * ADJ ADJ,SIM »“—ê
W * CON CON Ê
W * ADJ ADJ,SIM Å—«› Œ«—
W * N N,PL,COM,GEN ÊŸ«Ì›
W * ADJ ADJ,SIM,INDF ”‰êÌ‰Ì
W * RA RA —«
W * P P »—
W * N N,SING,COM,GEN œÊ‘
W * PRO PRO,personal,PL,2 ‘„«
W * V V,PRS,POS,3 „Ì ê–«—œ
W * DELM DELM .
W * N N,PL,COM,GEN ”Ê«»ﬁ
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM,INDF »—Ã” Â «Ì
W * CON CON ﬂÂ
W * P P «“
W * PRO PRO,personal,PL,2 ‘„«
W * P P œ—
W * N N,SING,GR «— ‘
W * CON CON Ê
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,COM œ›«⁄
W * P P »Â
W * N N,SING,COM Ì«œ
W * ADJ ADJ,INO „«‰œÂ
W * V V,PRE,SIM «” 
W * DET DET «Ì‰
W * N N,SING,COM «„Ìœ
W * RA RA —«
W * ADJ ADJ,SIM ÅœÌœ
W * V V,PA,PRG,POS,3 „Ì ¬Ê—œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ÊŸ«Ì›
W * N N,SING,COM Ì«œ
W * MORP MORP,MADJ ‘œÂ
W * ADV ADV,GENR,SIM »Â ŒÊ»Ì
W * N N,SING,COM  Õﬁﬁ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * ADV ADV,GENR,SIM «‰‘«¡«··Â
W * N N,SING,GR,GEN «— ‘
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,GR,INDF „Ã„Ê⁄Â «Ì
W * ADJ ADJ,SIM ⁄ŸÌ„
W * P P «“
W * N N,PL,COM,GEN ‰Ì—ÊÂ«Ì
W * ADJ ADJ,SIM ﬂ«—¬„œ
W * CON CON Ê
W * ADJ ADJ,SIM „ƒ„‰
W * CON CON Ê
W * N N,SING,COM,GEN Õ«„·
W * N N,SING,COM,INDF –ŒÌ—Â «Ì
W * ADJ ADJ,SIM ”—‘«—
W * P P «“
W * N N,PL,COM  Ã«—»
W * CON CON Ê
W * V V,PRE,NC,3 ﬁ«»·Ì Â«” 
W * DELM DELM °
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,3 „Ì —Êœ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,LOC „Ìœ«‰
W * N N,SING,NFL œ«œ‰
W * P P »Â
W * N N,PL,COM,GEN «” ⁄œ«œÂ«Ì
W * ADJ ADJ,SIM œ—Œ‘«‰
W * CON CON Ê
W * ADJ ADJ,SIM ÃÊ«‰
W * CON CON Ê
W * N N,SING,COM »Â—Â êÌ—Ì
W * P P «“
W * N N,PL,COM,GEN «— ‘Ì«‰
W * ADJ ADJ,SIM ﬂ«—¬„œ
W * CON CON Ê
W * ADJ ADJ,SIM „ƒ„‰
W * CON CON Ê
W * ADJ ADJ,SIM «‰ﬁ·«»Ì
W * DELM DELM °
W * N N,SING,COM,GEN —Ê‰œ
W * ADJ ADJ,SIM,GEN  ⁄«·Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,GR «— ‘
W * RA RA —«
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,TIME,GEN ”«·Â«Ì
W * N N,SING,COM ÅÌ‘
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * N N,SING,COM,GEN ‘ «»
W * ADV ADV,GENR,CMPR »Ì‘ —
W * V V,SUB,POS,5 »»Œ‘Ìœ
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,GR,GEN „Ã„Ê⁄Â Ì
W * ADJ ADJ,SIM,GEN «‰”«‰Ì
W * ADJ ADJ,SIM »««—“‘
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ·
W * ADJ ADJ,SIM,GEN ¬—„«‰Ì
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,CMPR ‰“œÌﬂ —
W * V V,SUB,POS,5 ﬂ‰Ìœ
W * DELM DELM .
W * P P »—
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM ·«“„
W * V V,PRS,POS,1 „Ì œ«‰„
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN  ·«‘
W * ADJ ADJ,SIM,GEN «—“‘„‰œ
W * N N,SING,SURN,GEN «„Ì—
W * ADJ ADJ,SIM »«Ê›«
W * CON CON Ê
W * ADJ ADJ,SIM Œœ„ ê“«—
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,SURN ”—·‘ê—
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ‘Â»«“Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * ADJ ADJ,SIM ÿÊ·«‰Ì
W * QUA QUA,GEN Â„Â Ì
W * N N,SING,COM ‰Ì—Ê
W * CON CON Ê
W * N N,SING,COM,GEN  Ê«‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM,GEN „’—Ê›
W * N N,SING,COM ÅÌ‘—› 
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ”—«›—«“Ì
W * N N,SING,GR «— ‘
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADV ADV,GENR,SIM ’„Ì„«‰Â
W * N N,SING,COM ﬁœ—œ«‰Ì
W * CON CON Ê
W * N N,SING,COM ”Å«”ê“«—Ì
W * V V,SUB,POS,1 ﬂ‰„
W * CON CON Ê
W * N N,PL,COM,GEN  Ê›Ìﬁ« 
W * PRO PRO,personal,SING,3 ÊÌ
W * RA RA —«
W * P P œ—
W * N N,PL,COM,INDF Œœ„« Ì
W * CON CON ﬂÂ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,TIME Å”
W * P P »—
W * N N,SING,COM ⁄ÂœÂ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN Œœ«Ê‰œ
W * ADJ ADJ,SIM „ ⁄«·
W * N N,SING,COM „”∆· 
W * V V,SUB,POS,1 ‰„«Ì„
W * DELM DELM .
W * N N,SING,COM,GEN ﬂ„ﬂ
W * ADJ ADJ,SIM «·ÂÌ
W * CON CON Ê
W * N N,SING,COM,GEN œ⁄«Ì
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR »ﬁÌ…«··Â
W * N N,SING,SURN «—Ê«Õ‰« ›œ«Â
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,SING,COM,GEN Õ«·
W * QUA QUA,GEN Â„Â Ì
W * PRO PRO,personal,PL,2 ‘„«
W * V V,SUB,POS,3 »«œ
W * DELM DELM °
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR Œ«„‰Â «Ì
W * N N,SING,NUM,GEN 2
W * DELM DELM /
W * N N,SING,NUM,GEN 3
W * DELM DELM /
W * N N,SING,NUM 79
W * DELM DELM .
W * N N,SING,SURN ”—·‘ê—
W * N N,SING,PR,GEN „Õ„œ
W * ADJ ADJ,SIM,INDF ”·Ì„Ì
W * P P œ—
W * N N,SING,GR,GEN ﬂ«»Ì‰Â
W * N N,SING,SURN „Â‰œ”
W * N N,SING,PR „Ê”ÊÌ
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM œ›«⁄
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,SING,TIME ﬁ»·
W * P P «“
W * N N,SING,COM,GEN ›—„«‰œÂÌ
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,GR «— ‘
W * DELM DELM °
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,COM,GEN ê—ÊÂ
W * N N,PL,COM,GEN „‘«Ê—Ì‰
W * ADJ ADJ,SIM,GEN ‰Ÿ«„Ì
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * RA RA —«
W * P P »Â
W * N N,SING,COM ⁄ÂœÂ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
Sub * SUBJ SUBJ !⁄„—«‰Ì!
W * DELM DELM #
W * N N,SING,LOC,GEN  Ê‰·
W * N N,SING,LOC,PR ﬂ‰œÊ«‰
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,COM »«“ê‘«ÌÌ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ›—„«‰œ«—
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR ç«·Ê”
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN  ⁄—Ì÷
W * N N,SING,LOC,GEN  Ê‰·
W * N N,SING,LOC,PR ﬂ‰œÊ«‰
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM ÅÌ‘—› 
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,LOC  Ê‰·
W * P P œ—
W * N N,SING,MON ‘Â—ÌÊ—
W * N N,SING,TIME,GEN „«Â
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,COM »«“ê‘«ÌÌ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,PR,GEN ⁄·Ì
W * N N,SING,PR ›ﬁÌÂÌ
W * ADV ADV,GENR,TIME œÌ—Ê“
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM „‘ﬂ·
W * N N,SING,COM,GEN „—„ 
W * DET DET «Ì‰
W * N N,SING,LOC  Ê‰·
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN —Ì“‘
W * N N,SING,COM ”ﬁ›
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * P P »«
W * N N,SING,COM ﬂ‰œÌ
W * N N,SING,COM «‰Ã«„
W * V V,PA,PRG,POS,3 „Ì ê—› 
W * DELM DELM °
W * ADV ADV,GENR,TIME «„”«·
W * P P »«
W * N N,SING,COM,GEN  ·«‘
W * N N,PL,COM ﬂ«—‘‰«”«‰
W * CON CON Ê
W * N N,PL,COM,GEN „ Œ’’«‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,COM —«Â
W * CON CON Ê
W * N N,SING,COM  —«»—Ì
W * ADV ADV,GENR,SIM ﬂ«„·«
W * N N,SING,COM —›⁄
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
