Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * V V,PRS,POS,6 „Ì  Ê«‰‰œ
W * ADV ADV,GENR,SIM „‘ —ﬂ«
W * P P »«
W * ADJ ADJ,SIM œÌê—
W * N N,PL,LOC ﬂ‘Ê—Â«
W * DELM DELM °
W * N N,SING,GR,INDF ê—ÊÂÌ
W * RA RA —«
W * N N,SING,COM  ‘ﬂÌ·
W * V V,SUB,POS,6 œÂ‰œ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM ÅÌ‘—Ê
W * CON CON Ê
W * ADJ ADJ,SIM ÅÌ‘ﬁœ„
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * N N,SING,GR,GEN « Õ«œÌÂ
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,COM »«“Ì
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —ÌÌ” Ã„ÂÊ—
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Â„ç‰Ì‰
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ê—ÊÂ
W * V V,AUX,NIN,POS »«Ìœ
W * P P,GEN »—«Ì
W * QUA QUA,GEN Â„Â
W * N N,PL,LOC,INDF ﬂ‘Ê—Â«∆Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ŒÊ«Â«‰
W * N N,SING,COM ⁄÷ÊÌ 
W * P P œ—
W * N N,SING,GR,GEN « Õ«œÌÂ
W * N N,SING,LOC,PR «—ÊÅ«
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * ADJ ADJ,SIM ¬“«œ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * CON CON ·Ìﬂ‰
W * PRO PRO,personal,PL,1 „«
W * V V,AUX,NIN,POS »«Ìœ
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM ÅÌ‘—› 
W * P P œ—
W * N N,SING,COM,GEN ”«Œ «—
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * ADJ ADJ,SIM «—ÊÅ«∆Ì
W * DELM DELM °
W * N N,SING,ORD «» œ«
W * N N,SING,COM,GEN œÊ” Ì
W * N N,SING,LOC,PR ¬·„«‰
W * CON CON Ê
W * N N,SING,LOC,PR ›—«‰”Â
W * RA RA —«
W * N N,SING,COM  ⁄„Ìﬁ
W * V V,SUB,POS,4 »Œ‘Ì„
W * CON CON Ê
W * CON CON ”Å”
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  Õ—ﬂ
W * ADJ ADJ,SIM ÃœÌœ
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,POS,4 »œÂÌ„
W * DELM DELM .
W * N N,SING,PR ‘Ì—«ﬂ
W * ADJ ADJ,SIM «÷«›Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,COM,GEN ê—ÊÂ
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM ÅÌ‘—Ê
W * DELM DELM °
W * V V,AUX,NIN,POS „Ì »«Ì” 
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * ADJ ADJ,SIM „Ì·«œÌ
W * N N,SING,COM,GEN ﬂ«—
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM,GEN »Â»Êœ
W * N N,SING,COM Â„«Â‰êÌ
W * CON CON Ê
W * N N,PL,COM Â„ﬂ«—ÌÂ«
W * P P œ—
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN  ﬁÊÌ 
W * N N,SING,COM,GEN ”Ì«” 
W * ADJ ADJ,SIM «„‰Ì Ì
W * CON CON Ê
W * ADJ ADJ,SIM œ›«⁄Ì
W * N N,SING,ORD ¬€«“
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ﬁÊÌ 
W * N N,SING,COM „»«—“Â
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM  »Âﬂ«—Ì
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * N N,SING,COM Â„ﬂ«—Ì
W * V V,SUB,POS,6 ‰„«Ì‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —ÌÌ” Ã„ÂÊ—
W * N N,SING,LOC,PR ›—«‰”Â
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * ADV ADV,GENR,NEGG ‰Â
W * N N,SING,LOC,PR ¬·„«‰
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * N N,SING,LOC,PR ›—«‰”Â
W * N N,SING,COM,GEN ﬁ’œ
W * N N,SING,COM,GEN »—ﬁ—«—Ì
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN œÊ· 
W * ADJ ADJ,SIM,GEN »“—ê
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * ADJ ADJ,SIM «—ÊÅ«∆Ì
W * RA RA —«
W * CON CON ﬂÂ
W * V V,SUB,POS,3 » Ê«‰œ
W * ADJ ADJ,SIM,GEN Ã«Ìê“Ì‰
W * N N,PL,COM,GEN œÊ· Â«Ì
W * ADJ ADJ,SIM „·Ì
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * V V,PA,NAR,NEG,6 ‰œ«‘ Â «‰œ
W * DELM DELM .
W * N N,SING,PR ‘Ì—«ﬂ
W * CON CON œ—⁄Ì‰ Õ«·
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * V V,AUX,NIN,POS »«Ìœ
W * ADV ADV,GENR,SIM œﬁÌﬁ
W * ADJ ADJ,SIM „‘Œ’
W * V V,SUB,POS,4 ﬂ‰Ì„
W * CON CON ﬂÂ
W * DET DET,I çÂ
W * N N,SING,COM,INDF ﬂ”Ì
W * DELM DELM °
W * DET DET,I çÂ
W * N N,SING,COM,INDF ﬂ«—Ì
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR «—ÊÅ«
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
Sub * SUBJ SUBJ !⁄·„Ì!
W * N N,SING,LOC,PR Å«—Ì”
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * ADJ ADJ,SIM,GEN é‰ ÌﬂÌ
W * N N,SING,COM »‘—
W * CON CON ﬂÂ
W * N N,SING,NUM 90
W * N N,SING,COM,GEN œ—’œ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM  ﬂ„Ì·
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM Â„“„«‰
W * P P œ—
W * N N,SING,LOC,PR  ÊﬂÌÊ
W * DELM DELM °
W * N N,SING,LOC,PR Å«—Ì”
W * DELM DELM °
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM °
W * N N,SING,LOC,PR Åﬂ‰
W * CON CON Ê
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * ADJ ADJ,SIM „‰ ‘—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM »‰«
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM,GEN Œ»—Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN œÊ‘‰»Â
W * N N,SING,LOC,PR ›—«‰”Â
W * DELM DELM °
W * N N,SING,COM,GEN ﬂ‘›
W * N N,SING,COM,GEN  — Ì»
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * ADJ ADJ,SIM,GEN é‰ ÌﬂÌ
W * N N,SING,COM «‰”«‰
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ﬁ«·»
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM,INDF „‘ —ﬂÌ
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM  ÕﬁÌﬁ« Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ⁄·„Ì
W * N N,SING,NUM ÂÃœÂ
W * N N,SING,LOC,GEN ﬂ‘Ê—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »——”Ì
W * ADJ ADJ,INO »ÊœÂ
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * P P »Â
W * N N,PL,COM,GEN „—«Õ·
W * ADJ ADJ,SIM,GEN Å«Ì«‰Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,NAR,POS,3 —”ÌœÂ
W * CON CON Ê
W * N N,PL,COM,GEN ‰ «ÌÃ
W * DET DET «Ì‰
W * N N,PL,COM  ÕﬁÌﬁ« 
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 9891
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM Â„“„«‰
W * P P œ—
W * N N,PL,LOC,INDF ﬂ‘Ê—Â«ÌÌ
W * CON CON ﬂÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * ADJ ADJ,SIM „ƒÀ—
W * V V,PA,NAR,POS,6 œ«‘ Â «‰œ
W * DELM DELM °
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ﬂ‘›
W * N N,SING,COM,GEN  — Ì»
W * N N,SING,COM ﬁ—«—
W * N N,SING,NFL,GEN ê—› ‰
W * N N,SING,NUM 3
W * N N,SING,NUM „Ì·Ì«—œ
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,COM,GEN Å«ÌÂ
W * ADJ ADJ,SIM,GEN  ‘ﬂÌ· œÂ‰œÂ
W * N N,PL,COM é‰Â«
W * DELM DELM °
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * ADJ ADJ,SUP ⁄„œÂ  —Ì‰
W * N N,PL,COM,GEN ÅÌ‘—› Â«Ì
W * N N,SING,COM »‘—
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM é‰ Ìﬂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM —«Â
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,SING,COM ¬Ì‰œÂ
W * CON CON Ê
W * N N,SING,TIME Å”
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN ﬂ‘›
W * N N,PL,COM,GEN ⁄··
W * N N,PL,COM,GEN »Ì„«—ÌÂ«Ì
W * ADJ ADJ,SIM «—ÀÌ
W * CON CON Ê
W * N N,SING,COM,GEN „⁄«·ÃÂ
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM »«“
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM,GEN ‰ «ÌÃ
W * DET DET «Ì‰
W * N N,SING,COM ﬂ‘›
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM,GEN „‘ —ﬂ
W * N N,SING,COM »‘—Ì 
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM «Ì‰ —‰ 
W * P P œ—
W * N N,SING,COM,GEN «Œ Ì«—
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN „Õﬁﬁ«‰
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM ﬁ—«—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM °
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,ORD,GEN «Ê·
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,PL,COM,GEN ‰‘—Ì« 
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,LOC,PR ›—«‰”Â
W * RA RA —«
W * N N,SING,COM  ‘ﬂÌ·
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,COM —Ê“‰«„Â
W * N N,SING,PR ·Ì»—«”ÌÊ‰
W * CON CON ﬂÂ
W * QUA QUA,GEN  „«„Ì
W * N N,SING,COM,GEN ﬁ”„ 
W * ADJ ADJ,CMPR,GEN «⁄Ÿ„
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD «Ê·
W * CON CON Ê
W * QUA QUA,GEN  „«„Ì
W * N N,SING,NUM 5
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM „ÿ·»
W * N N,SING,COM «Œ ’«’
W * ADJ ADJ,INO œ«œÂ
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM »‘—
W * DELM DELM °
W * N N,SING,COM ﬂ «»
W * ADJ ADJ,SIM ê‘ÊœÂ
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «‰ Œ«»
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR ·Ê›Ìê«—Ê
W * CON CON ‰Ì“
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SIM,GEN œ—‘ 
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM é‰ ÌﬂÌ
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,INO »—ê“ÌœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,PR ·“ﬂÊ
W * CON CON ‰Ì“
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD,GEN «Ê·
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN —Œœ«œ
W * ADJ ADJ,SIM,GEN „Â„
W * ADJ ADJ,SIM ⁄·„Ì
W * N N,SING,COM «Œ ’«’
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * N N,SING,COM,GEN —„“
W * ADJ ADJ,SIM,GEN é‰ Ìﬂ
W * N N,SING,COM »‘—
W * N N,SING,COM ﬂ‘›
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN „Õﬁﬁ«‰
W * N N,SING,COM,GEN „—ﬂ“
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * ADJ ADJ,SIM,GEN ⁄·„Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P œ—
W * N N,SING,COM,INDF „’«Õ»Â «Ì
W * P P »«
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR ·Ì»—«”ÌÊ‰
W * P P,GEN œ—»«—Â
W * N N,PL,COM,GEN ‰ «ÌÃ
W * DET DET «Ì‰
W * N N,PL,COM  ÕﬁÌﬁ« 
W * N N,SING,COM «⁄·«„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * CON CON,DCOR ‰Â  ‰Â«
W * N N,SING,COM,GEN „«Ã—«Ì
W * N N,SING,COM é‰ Ìﬂ
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,NAR,NEG,3 ‰Ì«› Â
W * CON CON »·ﬂÂ
W * ADV ADV,GENR,SIM  «“Â
W * N N,SING,COM ‘—Ê⁄
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * ADJ ADJ,SIM „Õﬁﬁ
W * N N,PL,COM,INDF ‰ «ÌÃÌ
W * RA RA —«
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «„—Ê“
W * P P »Â
W * N N,SING,COM œ” 
W * ADJ ADJ,INO ¬„œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,INDF ﬂ «»Ì
W * N N,SING,COM  ‘»ÌÂ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * N N,SING,NUM ”Â
W * N N,SING,NUM „Ì·Ì«—œ
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,SIM „ÊÃÊœ
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ﬂ‘›
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * CON CON »««Ì‰ ÊÃÊœ
W * N N,SING,COM,INDF „ﬁœ«—Ì
W * P P «“
W * N N,PL,COM,GEN ’›Õ« 
W * PRO PRO,DEMO,SING ¬‰
W * ADV ADV,GENR,SIM Â‰Ê“
W * ADJ ADJ,SIM ”›Ìœ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P œ—
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN Ã«Â«Ì
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ‰Ì“
W * N N,SING,COM €·ÿ
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PRS,POS,3 „Ì «›“«Ìœ
W * DELM DELM :
W * ADV ADV,GENR,TIME «Ì‰ﬂ
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN «’·«Õ
W * N N,PL,COM,GEN «‘ »«Â Â«Ì
W * N N,SING,COM ﬂ «»
W * DELM DELM °
W * V V,AUX,NIN,POS »«Ìœ
W * N N,PL,COM Õ—Ê›Ì
W * CON CON ﬂÂ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ﬂ·„Â
W * RA RA —«
W * N N,SING,COM  ‘ﬂÌ·
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * P P «“
W * CON CON Â„
W * ADJ ADJ,SIM Ãœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,PL,COM,GEN ﬂ·„« 
W * DET DET «Ì‰
W * N N,SING,COM ﬂ «»
W * RA RA —«
W * ADJ ADJ,SIM „‘Œ’
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,GR,GEN ÂÌ«  «„‰«Ì
W * N N,SING,COM,GEN »‰ê«Â
W * N N,SING,COM,GEN Œ»—Å—«ﬂ‰Ì
W * N N,SING,LOC,PR »—Ì «‰Ì«
W * N N,SING,NPR »Ì »Ì ”Ì
W * P P œ—
W * N N,SING,COM,GEN ê“«—‘
W * ADJ ADJ,SIM,GEN ”«·«‰Â
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM Ì«œ¬Ê—
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * ADJ ADJ,ORD ”Ê„Ì‰
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM „ Ê«·Ì
W * N N,SING,COM,GEN «” «‰œ«—œ
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM,GEN  ·ÊÌ“ÌÊ‰Ì
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,NUM,GEN Ìﬂ
W * N N,SING,NPR »Ì »Ì ”Ì
W * P P œ—
W * N N,SING,COM,GEN Õœ
W * ADJ ADJ,SIM „ÿ·Ê»
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO,NEG ‰œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN Å«ÌÂ
W * N N,PL,COM,GEN «ŸÂ«—« 
W * N N,SING,PR ﬂ—Ì” Ê›—
W * N N,SING,PR »·«‰œ
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,GR,GEN ÂÌ«  «„‰«Ì
W * N N,SING,NPR »Ì »Ì ”Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,COM „Ã„Ê⁄
W * N N,SING,COM,GEN ﬂÌ›Ì 
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM,GEN  ·ÊÌ“ÌÊ‰Ì
W * DET DET «Ì‰
W * N N,SING,COM »‰ê«Â
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN  —«“
W * ADJ ADJ,SIM,INDF „‰«”»Ì
W * N N,SING,COM «— ﬁ«¡
W * V V,PA,NAR,NEG,3 ‰Ì«› Â
W * CON CON Ê
W * V V,AUX,NIN,POS „Ì »«Ìœ
W * DET DET «Ì‰
W * N N,SING,COM ﬂÌ›Ì 
W * P P œ—
W * P P,GEN ÿÌ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM Ã«—Ì
W * N N,SING,COM «›“«Ì‘
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM .
W * N N,SING,COM ê—ê
W * N N,SING,PR œ«Ìê
W * DELM DELM °
W * N N,SING,COM,GEN „œÌ—⁄«„·
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * N N,SING,NPR »Ì »Ì ”Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,COM Ê«ﬂ‰‘
W * P P »Â
W * DET DET «Ì‰
W * N N,PL,COM «‰ ﬁ«œ« 
W * V V,PA,SIM,POS,3 ê› 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 œ«—œ
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM Ã«—Ì
W * N N,SING,NUM 51
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM ÅÊ‰œ
W * P P »Â
W * N N,SING,COM,GEN »ÊœÃÂ
W * N N,SING,COM,GEN  ·ÊÌ“ÌÊ‰
W * N N,SING,NPR »Ì »Ì ”Ì
W * V V,SUB,POS,3 »Ì›“«Ìœ
W * DELM DELM .
W * P P œ—
W * DET DET Â„Ì‰
W * N N,SING,COM Õ«·
W * DELM DELM °
W * N N,SING,CONT „«—ﬂ
W * N N,SING,PR  «„Å”‰
W * N N,SING,COM,GEN ”—Å—” 
W * N N,PL,COM,GEN ‘»ﬂÂ Â«Ì
W * ADJ ADJ,SIM,GEN œ«Œ·Ì
W * N N,SING,COM,GEN  ·ÊÌ“ÌÊ‰
W * N N,SING,NPR »Ì »Ì ”Ì
W * CON CON ‰Ì“
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM «— »«ÿ
W * ADJ ADJ,INO ê› Â
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * N N,PL,COM,GEN  €ÌÌ—« 
W * ADJ ADJ,SIM,INDF ê” —œÂ «Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM ‘»ﬂÂ Â«
W * N N,SING,COM «ÌÃ«œ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P «“
W * N N,SING,COM Ã„·Â
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * DELM DELM °
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,NUM,GEN Ìﬂ
W * N N,SING,NPR »Ì »Ì ”Ì
W * P P »Â
W * N N,SING,COM,INDF ﬂ«‰«·Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ÅŒ‘
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADV ADV,GENR,SIM ’—›«
W * ADJ ADJ,SIM  ›—ÌÕÌ
W * CON CON Ê
W * ADJ ADJ,SIM ”»ﬂ
W * N N,SING,COM  »œÌ·
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * N N,SING,COM,GEN ‘»ﬂÂ
W * ADJ ADJ,ORD œÊ„
W * ADV ADV,deg,CMPR »Ì‘ —
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM ”‰êÌ‰
W * CON CON Ê
W * ADJ ADJ,SIM ÃœÌ
W * RA RA —«
W * N N,SING,COM ÅŒ‘
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * ADJ ADJ,SIM œÌê—
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,COM,GEN ÅŒ‘
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM,GEN Œ«’
W * N N,PL,COM ÃÊ«‰«‰
W * CON CON Ê
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM ›—Â‰êÌ
W * N N,SING,COM «Œ ’«’
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM .
W * CON CON «„«
W * N N,SING,GR,GEN ÂÌ«  «„‰«Ì
W * N N,SING,NPR »Ì »Ì ”Ì
W * P P œ—
W * N N,SING,COM Å«”Œ
W * P P »Â
W * N N,PL,COM,GEN «ŸÂ«—« 
W * N N,SING,PR  «„Å”‰
W * DELM DELM °
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON ﬂÂ
W * N N,SING,NPR »Ì »Ì ”Ì
W * ADV ADV,GENR,SIM  ‰Â«
W * P P œ—
