Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * N N,SING,COM,GEN ⁄—’Â
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM,GEN ﬁ·„—Ê
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PA,SIM,POS,3 œ—Œ‘Ìœ
W * CON CON Ê
W * QUA QUA,GEN Â„Â
W * N N,PL,COM  «—ÌﬂÌÂ«
W * RA RA —«
W * V V,PA,SIM,POS,3 “œÊœ
W * CON CON Ê
W * N N,PL,COM,GEN ÌŒ»‰œ«‰Â«Ì
W * N N,SING,COM ” „
W * CON CON Ê
W * N N,SING,COM ”—ﬂÊ»
W * RA RA —«
W * ADJ ADJ,SIM —”Ê«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN ”›—
W * N N,SING,LOC,PR „ﬂÂ
W * DELM DELM °
W * N N,SING,COM,GEN ›—’ 
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,NEG,3 ‰ﬂ—œ
W * DELM DELM .
W * ADJ ADJ,SIM —‰ÃÊ—
W * CON CON Ê
W * ADJ ADJ,SIM »Ì„«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN „Ì—«À
W * N N,SING,COM Å«œ‘«ÂÌ
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN œê—êÊ‰Ì
W * ADJ ADJ,SIM ﬂ«„·
W * P P œ—
W * N N,SING,COM,GEN Œ·«› 
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ﬂ·«„
W * N N,SING,COM Œ·Ì›Â
W * P P »Â
W * N N,SING,COM ”·ÿ«‰
W * CON CON Ì«
W * N N,SING,COM Å«œ‘«Â
W * N N,SING,COM  »œÌ·
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ÿ«„
W * N N,SING,COM Œ·«› 
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ«„
W * N N,SING,COM Å«œ‘«ÂÌ
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,SING,COM „«ÂÌ 
W * CON CON Ê
W * N N,SING,COM ‘ﬂ·
W * ADJ ADJ,INO œ«œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR «»Ê«·«⁄·Ì
W * N N,SING,PR „ÊœÊœÌ
W * DELM DELM °
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ‰Ÿ«„
W * N N,SING,COM Å«œ‘«ÂÌ
W * CON CON ﬂÂ
W * N N,SING,COM „Õ Ê«
W * CON CON Ê
W * N N,SING,COM,GEN ’Ê— 
W * PRO PRO,DEMO,SING ¬‰
W * P P œ—
W * N N,SING,TIME,GEN œÂÂ
W * ADJ ADJ,ORD,GEN ¬Œ—
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM,GEN «ÊÃ
W * ADJ ADJ,SIM,GEN „„ﬂ‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADJ ADJ,INO Ì«› Â
W * V V,PA,SIM,POS,3 »Êœ
W * N N,SING,NUM Â‘ 
W * N N,SING,COM „‘Œ’Â
W * N N,SING,COM –ﬂ—
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,COM œê—êÊ‰Ì
W * P P,GEN œ—»«—ÂÒ
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM,GEN Ã«Ìê“Ì‰Ì
W * N N,SING,COM Õ«ﬂ„
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,INDF ﬂ”Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN ‘—«Ìÿ
W * N N,SING,COM ’Õ 
W * CON CON Ê
W * N N,SING,COM,GEN ”·«„ 
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM ﬁœ— 
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ì—ÊÌ
W * ADJ ADJ,SIM ‰Ÿ«„Ì
W * P P,GEN »—«Ì
W * N N,SING,PR Ì“Ìœ
W * N N,SING,COM »Ì⁄ 
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,COM œê—êÊ‰Ì
W * P P œ—
W * N N,SING,COM,GEN —Ê‘
W * N N,SING,COM,GEN “‰œêÌ
W * N N,SING,COM Õ«ﬂ„
W * DELM DELM .
W * P P »Â
W * N N,PL,COM,INDF „Ê«—œÌ
W * P P «“
W * N N,PL,COM,GEN Ã“∆Ì« 
W * DET DET «Ì‰
W * N N,SING,COM œê—êÊ‰Ì
W * N N,SING,COM ÅÌ‘
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * N N,SING,COM «‘«—Â
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * DELM DELM .
W * N N,SING,PR «Õ‰› »‰ ﬁÌ”
W * ADJ ADJ,INO ê› Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,TIME,INDF —Ê“Ì
W * P P »—
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM Ê«—œ
W * V V,PA,SIM,POS,1 ‘œ„
W * DELM DELM .
W * N N,PL,COM,GEN €–«Â«Ì
W * ADJ ADJ,SIM „ ‰Ê⁄
W * P P »«
W * N N,PL,COM,GEN ÿ⁄„Â«Ì
W * ADJ ADJ,SIM êÊ‰Â êÊ‰
W * P P »—
W * N N,SING,COM ”›—Â
W * V V,PA,SIM,POS,6 çÌœ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM €–«Â«
W * DELM DELM °
W * N N,SING,COM,INDF €–«ÌÌ
W * RA RA —«
W * V V,PA,SIM,POS,1 œÌœ„
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN —‰ê
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,SING,COM ‘ê› Ì
W * V V,PA,SIM,POS,1 ¬„œ„
W * DELM DELM .
W * P P «“
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,1 Å—”Ìœ„
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,PROC,3 çÌ” 
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ãê—
W * N N,SING,COM „—€«»Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * ADJ ADJ,SIM ¬ﬂ‰œÂ
W * P P «“
W * N N,SING,COM „€“
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN —Ê€‰
W * N N,SING,COM Å” Â
W * ADJ ADJ,SIM ”—Œ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON Ê
W * P P »—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ÿ»—“œ
W * V V,PA,NAR,POS,6 «›‘«‰œÂ «‰œ
W * DELM DELM .
W * N N,SING,PR «Õ‰› »‰ ﬁÌ”
W * N N,SING,COM,AFF,3 ê—ÌÂ «‘
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * N N,SING,COM,INDF ê—ÌÂ «Ì
W * ADJ ADJ,SIM »€÷ ¬·Êœ
W * CON CON Ê
W * ADJ ADJ,SIM ÿÊ·«‰Ì
W * DELM DELM °
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PRS,POS,3 „Ì Å—”œ
W * ADV ADV,I ç—«
W * N N,SING,COM ê—ÌÂ
W * V V,PRS,POS,2 „Ì ﬂ‰Ì
W * DELM DELM ø
W * V V,PRS,POS,3 „Ì êÊÌœ
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN Ì«œ
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * V V,PA,SIM,POS,1 «› «œ„
W * DELM DELM .
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR ⁄·Ì
W * V V,PA,SIM,POS,1 »Êœ„
W * DELM DELM .
W * N N,SING,COM —Ê“Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM «›ÿ«—
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * N N,SING,COM,INDF ﬂÌ”Â «Ì
W * RA RA —«
W * CON CON ﬂÂ
W * N N,SING,COM „Â—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * DELM DELM .
W * V V,PA,SIM,POS,1 ê› „
W * DELM DELM :
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ﬂÌ”Â
W * V V,PRE,PROC,3 çÌ” 
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ‰«‰
W * N N,SING,COM ÃÊ
W * DELM DELM .
W * V V,PA,SIM,POS,1 ê› „
W * DELM DELM :
W * ADV ADV,I ç—«
W * P P œ—
W * N N,SING,COM ﬂÌ”Â
W * V V,PA,NAR,POS,2 —ÌŒ Â «Ì
W * DELM DELM ø
W * ADV ADV,I ç—«
W * N N,SING,COM ﬂÌ”Â
W * RA RA —«
W * N N,SING,COM „Â—
W * V V,PA,NAR,POS,2 ﬂ—œÂ «Ì
W * DELM DELM .
W * V V,PRS,POS,2 „Ì ŒÊ«ÂÌ
W * PRO PRO,INDF,SING œÌê—Ì
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,NEG,3 ‰ŒÊ—œ
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,NEGG ‰Â
W * DELM DELM .
W * V V,PA,SIM,POS,1 «‰œÌ‘Ìœ„
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * N N,SING,PR Õ”‰
W * CON CON Ê
W * N N,SING,PR Õ”Ì‰
W * N N,PL,COM ‰«‰Â«
W * RA RA —«
W * N N,SING,COM —Ê€‰
W * V V,SUB,POS,6 »“‰‰œ
W * DELM DELM .
W * V V,PA,SIM,POS,1 ê› „
W * DELM DELM :
W * OH OH «Ì
W * N N,SING,COM,GEN «„Ì—
W * N N,PL,COM „ƒ„‰«‰
W * DELM DELM °
W * ADV ADV,I „ê—
W * N N,SING,COM,GEN ﬂ«—
W * ADJ ADJ,SIM Õ—«„
W * N N,SING,COM ’Ê— 
W * V V,PA,PRG,POS,3 „Ì ê—› 
W * IF IF «ê—
W * P P »Â
W * N N,PL,COM ‰«‰Â«
W * N N,SING,COM —Ê€‰
W * V V,PA,PRG,POS,6 „Ì “œ‰œ
W * DELM DELM .
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,NEGG ‰Â
W * DELM DELM !
W * CON CON «„«
W * P P »—
W * N N,PL,COM,GEN ÅÌ‘Ê«Ì«‰
W * N N,SING,GR „—œ„
W * ADJ ADJ,SIM Ê«Ã»
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * PRO PRO,R,AFF,6 ŒÊœ‘«‰
W * RA RA —«
W * P P »«
W * ADJ ADJ,SUP,GEN ›ﬁÌ— —Ì‰
W * N N,SING,GR „—œ„
W * ADJ ADJ,SIM Â„«Â‰ê
W * CON CON Ê
W * ADJ ADJ,SIM Â„”«‰
W * V V,SUB,POS,6 ‰ê«Âœ«—‰œ
W * DELM DELM ...
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 œÌœ
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF ÃÊ«»Ì
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P «“
W * N N,SING,COM,INDF ﬂ”Ì
W * N N,SING,COM ”Œ‰
W * V V,PA,SIM,POS,2 ê› Ì
W * CON CON ﬂÂ
W * QUA QUA ÂÌç
W * N N,SING,COM ﬂ”
W * N N,SING,COM,GEN ›÷·
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * N N,SING,COM «‰ﬂ«—
W * V V,PRS,NEG,3 ‰„Ì ﬂ‰œ
W * DELM DELM !
W * ADV ADV,GENR,SIM êÊÌÌ
W * DET DET «Ì‰
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * DET DET Â„«‰
W * N N,SING,COM ﬂ”
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * N N,SING,COM œ” Ê—
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * P P »—
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM „‰«»—
W * CON CON Ê
W * P P œ—
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM Œÿ»Â Â«
W * N N,SING,PR ⁄·Ì
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * RA RA —«
W * N N,SING,COM ”»
W * CON CON Ê
W * N N,SING,COM Â ﬂ
W * CON CON Ê
W * N N,SING,COM ·⁄‰
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,COM œê—êÊ‰Ì
W * P P œ—
W * N N,SING,COM,GEN ﬂÌ›Ì 
W * N N,SING,COM ‰êÂœ«—Ì
W * CON CON Ê
W * N N,SING,COM »—œ«‘ 
W * P P «“
W * N N,SING,COM »Ì  «·„«·
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,INDF êÊ‰Â «Ì
W * CON CON ﬂÂ
W * N N,SING,COM »Ì  «·„«·
W * DELM DELM °
W * N N,SING,COM À—Ê 
W * CON CON Ê
W * N N,PL,COM,GEN «„Ê«·
W * ADJ ADJ,SIM,GEN ‘Œ’Ì
W * N N,SING,COM Õ«ﬂ„
W * N N,SING,COM  ·ﬁÌ
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM °
W * P P,GEN »œÊ‰
W * N N,SING,COM Õ”«»
W * CON CON Ê
W * N N,SING,COM ﬂ «»
W * P P «“
W * N N,SING,COM »Ì  «·„«·
W * N N,SING,COM Â“Ì‰Â
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM –Ì Õﬁ
W * N N,SING,COM ﬁÿ⁄
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * CON CON Ê
W * ADV ADV,GENR,SIM »Â ‰«Õﬁ
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM ﬂ”
W * QUA QUA Â—
W * N N,SING,COM,INDF ﬁœ—Ì
W * V V,PA,PRG,POS,6 „Ì ŒÊ«” ‰œ
W * V V,PA,PRG,POS,6 „Ì »Œ‘Ìœ‰œ
W * DELM DELM .
W * N N,SING,NUM 4
W * DELM DELM -
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,COM «‰œÌ‘Â
W * CON CON Ê
W * N N,SING,COM »«Ê—
W * CON CON Ê
W * N N,SING,COM ‰Ÿ—
W * DELM DELM °
W * N N,SING,PR „—Ê«‰ »‰ Õﬂ„
W * DELM DELM °
W * CON CON Êﬁ Ì
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR „œÌ‰Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * N N,SING,PR „”Ê—»‰ „Œ—„Â
W * RA RA —«
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM « Â«„
W * CON CON ﬂÂ
W * ADJ ADJ,INO ê› Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * N N,SING,COM,GEN ”Œ‰
W * N N,SING,PR „—Ê«‰
W * N N,SING,COM,INDF ”Œ‰Ì
W * ADJ ADJ,SIM Ê«ÂÌ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADV ADV,GENR,SIM »Â ‘œ 
W * N N,SING,COM „Ã«“« 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,TIME ”«·Â«
W * ADJ ADJ,SIM »⁄œ
W * DELM DELM °
W * CON CON Êﬁ Ì
W * N N,SING,COM Å«œ‘«ÂÌ
W * N N,SING,COM,GEN «” ﬁ—«—
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * ADJ ADJ,INO Ì«› Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * CON CON Ì«
W * CON CON «Ì‰ ﬂÂ
W * N N,PL,COM ”·«ÿÌ‰
W * N N,SING,COM,GEN Õ—›
W * N N,SING,COM,GEN œ·
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADJ ADJ,CMPR —«Õ   —
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * DELM DELM °
W * N N,SING,PR ⁄»œ«·„·ﬂ »‰ „—Ê«‰
W * CON CON Êﬁ Ì
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM,GEN 57
W * N N,SING,NPR Â‹
W * P P,GEN Ê«—œ
W * N N,SING,LOC,PR „œÌ‰Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * P P,GEN »«·«Ì
W * N N,SING,COM,GEN „‰»—
W * N N,SING,PR ÅÌ«„»—
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
W * V V,PA,SIM,POS,3 —› 
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM,GEN œ—„«‰
W * N N,PL,COM,GEN œ—œÂ«Ì
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,GR „—œ„
W * RA RA —«
W * CON CON,COMP Ã“
W * N N,SING,COM ‘„‘Ì—
W * V V,PRS,NEG,1 ‰„Ì œ«‰„
W * DELM DELM .
W * IF IF «ê—
W * N N,SING,COM,INDF ﬂ”Ì
W * P P »Â
W * PRO PRO,personal,SING,1 „‰
W * V V,SUB,POS,3 »êÊÌœ
W * AR AR « ﬁ «··Â
W * DELM DELM -
W * P P «“
W * N N,SING,COM Œœ«Ê‰œ
W * N N,SING,COM Å—Ê«
W * N N,SING,LOC,PR ﬂ‰
W * DELM DELM !
W * DELM DELM -
W * N N,SING,COM,AFF,3 ê—œ‰‘
W * RA RA —«
W * V V,PRS,POS,1 „Ì “‰„
W * DELM DELM .
W * N N,SING,NUM 5
W * DELM DELM -
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,COM,GEN «„—
W * N N,SING,COM,GEN ﬁ÷«¡
W * DELM DELM :
W * N N,SING,COM ﬁ«÷Ì
W * QUA QUA Â—
W * N N,SING,COM êÊ‰Â
W * N N,SING,COM ”·ÿ«‰
W * V V,PA,PRG,POS,3 „Ì ŒÊ«” 
W * N N,SING,COM ﬁ÷«Ê 
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN Õﬂ„
W * N N,SING,COM,GEN ﬁ ·
W * QUA QUA Â—
W * N N,SING,COM ﬂ”
W * RA RA —«
W * N N,SING,COM ”·ÿ«‰
W * N N,SING,COM «—«œÂ
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * V V,PA,PRG,POS,3 „Ì œ«œ
W * DELM DELM .
W * N N,SING,NUM 6
W * DELM DELM -
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * ADJ ADJ,SIM ‘Ê—«ÌÌ
W * DELM DELM °
W * N N,SING,NUM 7
W * DELM DELM -
W * N N,SING,COM ŸÂÊ—
W * CON CON Ê
W * N N,SING,COM,GEN »—Ê“
W * N N,PL,COM,GEN ⁄’»Ì Â«Ì
W * ADJ ADJ,SIM ﬁÊ„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ‰é«œÌ
W * CON CON Ê
W * ADJ ADJ,SIM ﬁ»Ì·Â «Ì
W * N N,SING,NUM 8
W * DELM DELM -
W * N N,SING,COM,GEN ‰«»ÊœÌ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * QUA QUA,GEN  „«„Ì
W * DET DET «Ì‰
W * N N,SING,COM,GEN „Œ ’« 
W * ADJ ADJ,SIM Â‘  ê«‰Â
W * DELM DELM °
W * N N,SING,COM,GEN »Ì«‰ ﬂ‰‰œÂ
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM ÕﬂÊ„ 
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM œ‘„‰Ì
W * P P »«
W * N N,SING,PR ﬁ—¬‰
W * CON CON Ê
W * N N,PL,COM,GEN «Õﬂ«„
W * ADJ ADJ,SIM «·ÂÌ
W * CON CON Ê
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * N N,SING,PR ÅÌ«„»—
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
W * DELM DELM °
W * N N,SING,COM,GEN „«ÂÌ 
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,PR „⁄«ÊÌÂ
W * RA RA —«
W * N N,SING,COM ‘ﬂ·
W * V V,PA,PRG,POS,3 „Ì œ«œ
W * DELM DELM .
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ﬂ·«„
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN  ⁄»Ì—
W * N N,SING,SURN,GEN ⁄·«„Â
W * N N,SING,COM »“—êÊ«—
W * DELM DELM °
W * N N,SING,SURN,GEN ”Ìœ
W * N N,SING,PR „— ÷Ì
W * N N,SING,PR ⁄”ﬂ—Ì
W * DELM DELM °
W * N N,SING,PR „⁄«ÊÌÂ
W * P P »«
W * QUA QUA,GEN  „«„Ì
W * N N,SING,COM,GEN  ·«‘
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3  Ê«‰” 
W * N N,SING,COM «”·«„
W * RA RA —«
W * ADJ ADJ,SIM œê—êÊ‰
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * CON CON Ê
W * N N,SING,COM «”·«„
W * RA RA —«
W * DET DET ¬‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * N N,SING,COM „⁄—›Ì
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM °
W * P P  «
W * N N,SING,COM,INDF Ã«ÌÌ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * PRO PRO,personal,SING,3 «Ê
W * P P «“
W * N N,SING,COM «”·«„
W * CON CON,COMP Ã“
W * N N,SING,COM «”„
W * CON CON Ê
W * P P «“
W * N N,SING,PR ﬁ—¬‰
W * CON CON,COMP Ã“
W * N N,SING,COM —”„
W * N N,SING,COM »«ﬁÌ
W * ADJ ADJ,INO,NEG ‰„«‰œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON Ê
W * N N,PL,COM,GEN Ã«‰‘Ì‰«‰
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM,GEN «”„
W * N N,SING,COM «”·«„
W * RA RA —«
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÃÂ 
W * V V,PA,SIM,POS,6 ‰ê«Âœ«‘ ‰œ
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM «”·«„
W * N N,SING,COM ÕﬂÊ„ 
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * DELM DELM .
W * CON CON œ—Ê«ﬁ⁄
W * N N,SING,COM,GEN œÊ—«‰
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * N N,SING,COM ÕﬂÊ„ 
W * N N,SING,ORD ¬€«“
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * CON CON,DCOR Â„
W * N N,SING,COM «”·«„
W * P P œ—
W * N N,SING,COM,GEN ÕﬁÌﬁ 
W * N N,SING,COM «„—
W * P P »Â
W * N N,SING,COM,INDF ﬂ‰«—Ì
W * ADJ ADJ,INO ‰Â«œÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P »«
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM „»«—“Â
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * CON CON Ê
W * CON CON,DCOR Â„
W * N N,SING,COM,GEN Ã„ÂÊ—
W * N N,SING,GR „—œ„
W * P P «“
W * N N,SING,COM,GEN ’Õ‰Â
W * N N,SING,COM ÕﬂÊ„ 
W * ADJ ADJ,SIM €«Ì»
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P «“
W * PRO PRO,R,AFF,3 ŒÊœ‘
W * CON CON Ê
W * PRO PRO,R,AFF,3 ŒÊœ‘
W * RA RA —«
W * P P «“
W * N N,SING,GR „—œ„
W * V V,PA,PRG,NEG,3 ‰„Ì œ«‰” 
W * DELM DELM .
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * V V,PRE,SIM «” 
W * N N,SING,COM,INDF ÕﬂÊ„ Ì
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,GR „—œ„
W * N N,SING,COM,INDF ‰”» Ì
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM °
W * ADV ADV,GENR,EXM,GEN „À·
W * N N,SING,COM,INDF Â—„Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »—
W * N N,SING,COM,GEN ﬁ«⁄œÂ
W * PRO PRO,R,XOD ŒÊÌ‘
W * ADJ ADJ,SIM „ ﬂÌ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ”Ì«” 
W * N N,SING,COM ”—ﬂÊ»
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »ﬁ«Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM »Â—Â
