Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * V V,PRE,ADJC,6 „⁄ ﬁœ‰œ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM,GEN „Ã„Ê⁄
W * N N,SING,COM,GEN „Õ’Ê·
W * N N,SING,COM,GEN ê‰œ„
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM  Ê·Ìœﬂ‰‰œÂ
W * CON CON Ê
W * N N,SING,COM,GEN „’—› ﬂ‰‰œÂ
W * N N,SING,COM ê‰œ„
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * N N,SING,COM ﬂ«Â‘
W * V V,SUB,POS,3 œÂœ
W * CON CON Ê
W * P P »Â
W * N N,SING,NUM 501
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM  ‰
W * V V,SUB,POS,3 »—”«‰œ
W * CON CON ﬂÂ
W * N N,SING,NUM 7 / 8
W * N N,SING,COM œ—’œ
W * ADJ ADJ,CMPR ﬂ„ —
W * P P «“
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM,GEN ê–‘ Â
W * ADJ ADJ,SIM „Ì·«œÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !Å“‘ﬂÌ!
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN  ÕﬁÌﬁ« Ì
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »·Ê„
W * P P «“
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬·„«‰
W * P P »«
W * N N,SING,COM,GEN „ÿ«·⁄Â
W * N N,SING,NUM 8821
W * N N,SING,COM,GEN »Ì„«—
W * ADJ ADJ,SIM „» ·«
W * P P »Â
W * N N,SING,COM,GEN „·«‰Ê„
W * ADJ ADJ,SIM ÅÊ” Ì
W * P P »Â
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM,GEN ﬂ«—¬ÌÌ
W * N N,PL,COM,GEN «„Ê«Ã
W * P P,GEN „«Ê—«Ì
W * N N,SING,COM ’Ê 
W * P P œ—
W * N N,SING,COM,GEN  ‘ŒÌ’
W * N N,SING,COM,GEN ê” —‘
W * N N,SING,COM ”—ÿ«‰
W * P P œ—
W * PRO PRO,personal,PL,3 ¬‰«‰
W * V V,PA,SIM,POS,6 Å—œ«Œ ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,PL,COM „ÿ«·⁄« 
W * ADJ ADJ,SIM Õ«ﬂÌ
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM,GEN «„Ê«Ã
W * N N,SING,COM,GEN „«Ê—«
W * N N,SING,COM ’Ê 
W * ADV ADV,GENR,SIM »Â  ‰Â«ÌÌ
W * N N,SING,NUM 30
W * N N,SING,COM,GEN œ—’œ
W * N N,PL,COM,GEN €œÂ Â«Ì
W * ADJ ADJ,SIM,GEN ·‰›«ÊÌ
W * ADJ ADJ,SIM œ—êÌ—
W * MORP MORP,MADJ ‘œÂ
W * RA RA —«
W * N N,SING,COM ‘‰«”«ÌÌ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »·Ê„
W * CON CON Ê
W * N N,PL,COM,AFF,3 Â„ﬂ«—«‰‘
W * N N,SING,COM  Ê’ÌÂ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,COM,GEN »Ì„«—
W * ADJ ADJ,SIM „» ·«
W * P P »Â
W * N N,SING,COM „·«‰Ê„
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM ê” —‘
W * DELM DELM °
W * V V,AUX,NIN,POS »«Ìœ
W * QUA QUA Â—
W * N N,SING,NUM 3
W * P P  «
W * N N,SING,NUM 6
W * N N,SING,TIME „«Â
W * P P,GEN  Õ 
W * N N,SING,COM «—“Ì«»Ì
W * P P »«
W * N N,PL,COM,GEN «„Ê«Ã
W * P P,GEN „«Ê—«Ì
W * N N,SING,COM ’Ê 
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ·Õ«Ÿ
W * N N,SING,COM,GEN ê” —‘
W * N N,SING,COM ”—ÿ«‰
W * N N,SING,COM »——”Ì
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN ﬂ«Œ
W * ADJ ADJ,SIM ”›Ìœ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * P P »«
W * N N,SING,COM,GEN «‰ ‘«—
W * N N,SING,COM,INDF ›Â—” Ì
W * DELM DELM °
W * N N,PL,COM,INDF «›—«œÌ
W * P P «“
W * N N,SING,LOC,PR „ﬂ“Ìﬂ
W * DELM DELM °
W * N N,SING,LOC,PR çÌ‰
W * CON CON Ê
W * N N,SING,LOC,PR „Ì«‰„«—
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,PL,COM,GEN ‰«„Â«Ì
W * ADJ ADJ,SIM ‘«Œ’
W * P P œ—
W * N N,SING,COM,GEN ﬁ«ç«ﬁ
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM,GEN „Œœ—
W * N N,SING,COM ÃÂ«‰
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * P P «“
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,INDF ›Â—” Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,MON,GEN ‰Ê«„»—
W * ADJ ADJ,SIM ê–‘ Â
W * P P »Â
W * N N,SING,COM,GEN «„÷«Ì
W * N N,SING,PR »Ì·
W * N N,SING,PR ﬂ·Ì‰ Ê‰
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * V V,PA,NAR,POS,3 —”ÌœÂ
W * DELM DELM °
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,PR ÂÊ”ÌÂ
W * DELM DELM -
W * N N,SING,PR ﬂ«‰ê
W * N N,SING,COM,GEN «Â·
W * N N,SING,LOC,PR çÌ‰
W * CON CON Ê
W * N N,SING,PR ç«‰ê
W * N N,SING,PR çÌ ›Ê
W * N N,SING,COM,GEN «Â·
W * N N,SING,LOC,PR „Ì«‰„«—
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ›Â—” 
W * N N,SING,NUM 21
W * MORP MORP,MADJ ‰›—Â
W * P P «“
W * N N,PL,COM,GEN çÂ—Â Â«Ì
W * ADJ ADJ,SIM ‘«Œ’
W * P P œ—
W * N N,SING,COM,GEN ﬁ«ç«ﬁ
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * ADJ ADJ,INO œÌœÂ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,PL,COM,GEN œÊ»Ì Ì Â«Ì
W * ADJ ADJ,SIM „Ã·”Ì
W * DELM DELM #
W * SUBJ SUBJ !!!
W * N N,SING,COM ê–—
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * P P,GEN “
W * N N,SING,COM „Ã·”
W * DELM DELM °
W * N N,SING,TIME,INDF ‰Ì„—Ê“Ì
W * V V,PA,SIM,POS,1 »œÌœ„
W * N N,SING,COM ‰«·Â
W * CON CON Ê
W * ADJ ADJ,SIM «›€«‰
W * CON CON Ê
W * N N,SING,COM ”Ê“Ì
W * DELM DELM .
W * N N,SING,COM,INDF ÊﬂÌ·Ì
W * V V,PA,SIM,POS,3 ê› 
W * P P «“
W * N N,SING,COM,GEN œÊ—«‰
W * ADJ ADJ,ORD,GEN Å‰Ã„
W * N N,SING,COM Êﬂ«· 
W * V V,PA,SIM,POS,3 »Êœ
W * ADV ADV,GENR,SIM  ‰Â«
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,NUM œÊ
W * N N,SING,COM,INDF —Ê“Ì
W * DET DET,I çÂ
W * ADJ ADJ,SIM ŒÊ‘
W * V V,PA,SIM,POS,3 »Ì
W * IF IF ê—
W * N N,SING,COM Êﬂ«· 
W * P P  «
W * N N,SING,COM «»œ
W * V V,PA,SIM,POS,3 »Ì
W * ADV ADV,GENR,TIME Â„Ì‘Â
W * N N,SING,COM,GEN ‘«Œ
W * N N,PL,COM ê·Â«
W * P P œ—
W * N N,SING,COM ”»œ
W * V V,PA,SIM,POS,3 »Ì
W * ADV ADV,GENR,SIM œ—Ì€«
W * ADJ ADJ,SIM,GEN œÊ—
W * N N,SING,COM ê·»«—Ê‰
W * N N,SING,COM ”—
W * V V,PA,SIM,POS,3 «Ê„œ
W * N N,PL,COM ⁄“Ì“«‰
W * DELM DELM !
W * ADV ADV,GENR,SIM ¬Œ—
W * DET DET «Ì‰
W * N N,SING,COM Œÿ
W * DET DET,I çÂ
W * ADJ ADJ,SIM »œ
W * V V,PA,SIM,POS,3 »Ì
W * DELM DELM !
W * N N,SING,COM Êﬂ«· 
W * ADV ADV,GENR,EXM Â„çÊ
W * N N,SING,COM,INDF ŒÊ«»Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 »ê–‘ 
W * P P »Â
W * N N,SING,COM,AFF,1 »«„„
W * N N,SING,COM,INDF ¬› «»Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 »ê–‘ 
W * V V,PA,SIM,NEG,1 ‰ê‘ „
W * P P «“
W * N N,SING,COM,GEN ”»ÊÌ
W * N N,SING,COM Ê’·
W * ADJ ADJ,SIM ”Ì—«»
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,LOC œ—Ì«
W * N N,SING,COM,INDF ”—«»Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * V V,PA,SIM,POS,3 »ê–‘ 
W * P P »Â
W * N N,SING,LOC œ—Ì«
W * V V,SUB,POS,1 »ê–—„
W * DELM DELM °
W * N N,SING,LOC œ—Ì«
W * V V,PRE,NC,3 ”—«»Â
W * P P »Â
W * N N,SING,COM ’Õ—«
W * V V,SUB,POS,1 »ê–—„
W * DELM DELM °
W * N N,SING,COM ’Õ—«
W * V V,PRE,ADJC,3 Œ—«»Â
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM Ã«
W * V V,SUB,POS,1 »ê–—„
W * DELM DELM °
W * N N,SING,LOC ﬂÊÂ
W * CON CON Ê
W * P P œ—
W * CON CON Ê
W * N N,SING,COM œ‘ 
W * P P »Â
W * ADJ ADJ,SIM œÊ—
W * P P «“
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR ‘Ê—«
W * V V,PRE,NC,3 ⁄–«»Â
W * DELM DELM !
W * N N,SING,COM,GEN »·»·
W * ADJ ADJ,SIM êÊÌ«
W * SUBJ SUBJ !!!
W * DELM DELM .
Sub * SUBJ SUBJ ! €–ÌÂ!
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * ADJ ADJ,SIM «ŒÌ—
W * N N,SING,COM  ÊÃÂ
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P »Â
W * N N,SING,COM,GEN »——”Ì
W * N N,PL,COM,GEN „”«Ì·
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,SING,COM  €–ÌÂ
W * CON CON Ê
W * N N,SING,COM,GEN «— »«ÿ
W * PRO PRO,DEMO,SING ¬‰
W * P P »«
W * N N,SING,COM,GEN ”Ì” „
W * N N,SING,COM «Ì„‰Ì
W * N N,SING,COM Ã·»
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON «ê—çÂ
W * N N,SING,COM,GEN „’—›
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN €–«Ì
W * ADJ ADJ,SIM Œ«’
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,SING,COM »Â»Êœ
W * CON CON Ê
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,NUM Ìﬂ
W * CON CON Ì«
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN ﬂ«—ﬂ—œ
W * ADJ ADJ,SIM,GEN ÿ»Ì⁄Ì
W * N N,SING,COM »œ‰
W * N N,SING,COM ﬂ„ﬂ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê·Ì
W * ADJ ADJ,SIM »œÌÂÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „’—›
W * ADJ ADJ,SIM,GEN ÿÊ·«‰Ì
W * N N,SING,COM,GEN „ﬁœ«—
W * ADJ ADJ,SIM “Ì«œ
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „«œÂ
W * ADJ ADJ,SIM,GEN €–«ÌÌ
W * ADJ ADJ,SIM Œ«’
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * ADJ ADJ,SIM „÷—
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM Õ«·
W * N N,PL,COM,GEN »——”ÌÂ«Ì
W * ADJ ADJ,SIM «‰Ã«„ ‘œÂ
W * DELM DELM °
W * N N,SING,COM,GEN  √ÀÌ—
W * N N,SING,COM,GEN „’—›
W * ADJ ADJ,SIM,GEN œ—«“„œ 
W * N N,SING,COM „«” 
W * RA RA —«
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM,GEN ”‰Ì
W * ADJ ADJ,SIM „ ›«Ê 
W * CON CON Ì⁄‰Ì
W * N N,PL,COM,GEN »«·€«‰
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * N N,SING,NUM 20
W * P P  «
W * N N,SING,NUM 40
W * MORP MORP,MADJ ”«·Â
W * CON CON Ê
W * N N,PL,COM,GEN »«·€«‰
W * ADJ ADJ,SIM,GEN ”«·„‰œ
W * N N,SING,NUM 55
W * P P  «
W * N N,SING,NUM 70
W * MORP MORP,MADJ ”«·Â
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM „ﬁ«Ì”Â
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * QUA QUA Â—
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ”‰Ì
W * DELM DELM °
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN ê—ÊÂ
W * N N,SING,COM »——”Ì
W * N N,SING,COM ÊÃÊœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,SING,COM „«” 
W * P P »«
W * N N,SING,COM,GEN „«ÌÂ
W * ADJ ADJ,SIM “‰œÂ
W * DELM DELM °
W * N N,SING,COM,GEN „«” 
W * ADJ ADJ,SIM Å«” Ê—Ì“Â
W * CON CON Ê
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ‘«Âœ
W * P P,GEN »œÊ‰
W * N N,SING,COM,GEN „’—›
W * N N,SING,COM „«” 
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM,GEN ê—ÊÂ
W * N N,SING,COM,GEN „’—› ﬂ‰‰œÂ
W * N N,SING,COM „«” 
W * PP PP,GEN »„œ 
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME ”«·
W * N N,SING,NUM 200
W * N N,SING,CONT ê—„
W * P P œ—
W * N N,SING,TIME —Ê“
W * N N,SING,COM „«” 
W * N N,SING,COM œ—Ì«› 
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * QUA QUA Â—
W * N N,SING,TIME Â› Â
W * N N,SING,COM,INDF Å—”‘‰«„Â «Ì
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,PL,COM,GEN Å«—«„ —Â«Ì
W * ADJ ADJ,SIM »Âœ«‘ Ì
W * RA RA —«
W * ADJ ADJ,SIM Å—
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,TIME „«Â
W * N N,SING,NUM 4
W * N N,SING,COM »«—
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * ADJ ADJ,SIM,GEN €–«ÌÌ
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM  ÂÌÂ
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * QUA QUA Â—
W * N N,SING,NUM 3
W * N N,SING,TIME „«Â
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * N N,SING,COM ŒÊ‰
W * ADJ ADJ,INO ê—› Â
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * CON CON Ê
W * N N,PL,COM,GEN ¬“„«Ì‘Â«Ì
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,SING,COM,GEN ‘„«—‘
W * N N,SING,COM ê·»Ê·
W * CON CON Ê
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,COM,GEN  Ê·Ìœ
W * N N,PL,COM «Ì„Ê‰Êê·Ê»Ê·Ì‰Â«
W * CON CON Ê
W * PRO PRO,INDF,SING »—ŒÌ
W * ADJ ADJ,SIM œÌê—
W * P P «“
W * N N,PL,COM,GEN  —ﬂÌ»« 
W * ADJ ADJ,SIM ”«Œ Â ‘œÂ
W * P P,GEN  Ê”ÿ
W * N N,SING,COM,GEN ”Ì” „
W * N N,SING,COM «Ì„‰Ì
W * DELM DELM °
W * N N,SING,COM «‰Ã«„
W * V V,PA,PRG,POS,3 „Ì ê—› 
W * DELM DELM .
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,PL,COM ¬“„«Ì‘Â«
W * N N,SING,COM ‰‘«‰
W * V V,PA,SIM,POS,3 œ«œ
W * N N,SING,COM,GEN „’—›
W * N N,SING,COM „«” 
W * ADV ADV,GENR,SIM »Œ’Ê’
W * P P œ—
W * N N,PL,GR,INDF ê—ÊÂÂ«ÌÌ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM „«” 
W * P P »«
W * N N,SING,COM,GEN „«ÌÂ
W * ADJ ADJ,SIM “‰œÂ
W * N N,SING,COM «” ›«œÂ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM °
W * N N,PL,COM,GEN ‰‘«‰Â Â«Ì
W * ADJ ADJ,SIM ¬·—éÌﬂ
W * N N,SING,COM ﬂ«Â‘
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ﬂ«Â‘
W * CON CON,DCOR Â„
W * P P œ—
W * N N,PL,COM,GEN »«·€Ì‰
W * ADJ ADJ,SIM ÃÊ«‰
W * CON CON Ê
W * CON CON,DCOR Â„
W * P P œ—
W * N N,PL,COM ”«·„‰œ«‰
W * N N,SING,COM „‘«ÂœÂ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN œ” Â
W * N N,PL,COM,GEN ”«·„‰œ«‰
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ‘«Âœ
W * CON CON ﬂÂ
W * N N,SING,COM „«” 
W * N N,SING,COM œ—Ì«› 
W * ADJ ADJ,INO,NEG ‰ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,COM,GEN ﬂ·” —Ê·
W * N N,SING,PR  «„
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ·” —Ê·
W * ADJ ADJ,SIM,GEN »œ
W * N N,SING,COM ŒÊ‰
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * CON CON œ—Õ«·Ì ﬂÂ
W * P P œ—
W * DET DET Â„Ì‰
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM ”‰Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * CON CON ﬂÂ
W * N N,SING,COM „«” 
W * N N,SING,COM œ—Ì«› 
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * N N,SING,COM,GEN „ﬁœ«—
W * N N,SING,COM,GEN ﬂ·” —Ê·
W * ADJ ADJ,SIM,INDF À«» Ì
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,PR ﬂ«— ·
W * N N,SING,PR ŒÊ¬—”
W * CON CON Â„
W * P P œ—
W * N N,SING,COM,GEN ›Â—” 
W * ADJ ADJ,SIM „–ﬂÊ—
W * ADJ ADJ,INO œÌœÂ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * N N,PL,COM,GEN «”«„Ì
W * N N,SING,PR ¬»‰Ì
W * CON CON Ê
W * N N,SING,PR «Ê·ÊÊ·
W * P P «“
W * N N,SING,LOC,PR ‰ÌÃ—ÌÂ
W * CON CON Ê
W * N N,SING,PR ‰Ê∆·
W * N N,SING,PR  Ì„Ê Ì
W * N N,SING,PR ÂÌ”
W * CON CON Ê
W * N N,SING,PR ê·‰—ÊÌ
W * N N,SING,PR ÊÌ‰ê—Ê
W * N N,SING,PR „« ÌÊ”
W * CON CON ‰Ì“
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ›Â—” 
W * ADJ ADJ,INO ¬„œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,PL,COM,GEN ‘«Œ’Ì‰
W * N N,PL,COM,GEN „Ê«œ
W * ADJ ADJ,SIM „Œœ—
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * P P «“
W * N N,SING,COM œ” —”Ì
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN „«·Ì
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * CON CON Ê
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ‰ﬁ·
W * CON CON Ê
W * N N,PL,COM,GEN «‰ ﬁ«·« 
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM  Ã«—Ì
W * CON CON Ê
W * ADJ ADJ,SIM «‰›—«œÌ
W * N N,SING,COM „‰⁄
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * P P »Â
W * N N,SING,COM,GEN « ›«ﬁ
W * N N,PL,GR,AFF,6 Œ«‰Ê«œÂ Â«Ì‘«‰
W * V V,PRS,NEG,6 ‰„Ì  Ê«‰‰œ
W * N N,SING,COM,GEN —Ê«œÌœ
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * RA RA —«
W * N N,SING,COM œ—Ì«› 
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM °
W * N N,PL,COM,AFF,6 œ«—«ÌÌÂ«Ì‘«‰
W * P P œ—
W * N N,PL,COM,GEN »«‰ﬂÂ«Ì
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM  ÊﬁÌ›
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * N N,PL,COM,GEN ‘Â—Ê‰œ«‰
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * P P «“
W * N N,SING,COM „⁄«„·Â
W * P P »«
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM „‰⁄
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !ÃœÊ·!
W * ADJ ADJ,SIM «›ﬁÌ
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * N N,SING,PR Â«—Ê·œ”Ì
W * N N,SING,PR ÌÊ—Ì
W * N N,SING,COM,GEN ‘Ì„Ì œ«‰
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1934
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM œ·Ì·
W * N N,SING,COM,GEN »—‰œÂ
W * N N,SING,COM,GEN ‰Ê»·
W * N N,SING,COM ‘Ì„Ì
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,NUM 2
W * DELM DELM -
W * N N,SING,COM,GEN ‰«„
W * ADJ ADJ,SIM,GEN œÌê—
W * N N,SING,COM,GEN êÌ«Â
W * ADJ ADJ,SIM ŒÊœ—Ê
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ÿ»Ì
W * N N,SING,COM ”œ«»
W * V V,PRE,SIM «” 
W * DELM DELM -
W * N N,SING,COM,GEN —”Ê»
W * N N,PL,COM,GEN ÌŒç«·Â«Ì
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * CON CON Ê
W * N N,SING,COM ÌŒ—› 
W * DELM DELM -
W * N N,SING,COM,INDF œ—Ì«ÌÌ
W * P P œ—
W * N N,SING,LOC,PR «—ÊÅ«
W * N N,SING,NUM 3
W * DELM DELM -
W * N N,SING,COM,GEN ⁄„·
W * N N,SING,NFL,GEN »«› ‰
W * N N,SING,COM,GEN  «—
W * N N,SING,COM ⁄‰ﬂ»Ê 
W * CON CON Ê
W * N N,SING,COM,GEN  «—
W * N N,SING,COM «»—Ì‘„
W * DELM DELM -
W * N N,PL,COM ê—› «—«‰
W * DELM DELM -
W * N N,SING,COM ÷——
W * CON CON Ê
W * N N,SING,COM Œ”«— 
W * N N,SING,NUM 4
W * DELM DELM -
W * N N,SING,PR,GEN ﬁ„—
W * N N,SING,PR »‰Ì Â«‘„
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN »—«œ—
W * ADJ ADJ,SIM,GEN ê—«„Ì
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ç—€‰œÂ«Ì
W * ADJ ADJ,SIM êÊ‘ Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,TIME,GEN œÂÂ Â«Ì
