Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P «“
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN  Õ·Ì·ê—«‰
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM °
W * ADJ ADJ,SIM  ‰Â«
W * V V,PA,SIM,POS,3 „«‰œÂ
W * DELM DELM °
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM  ‰Â«ÌÌ
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * CON CON Ê
W * N N,SING,COM,GEN ¬—“ÊÌ
W * N N,SING,COM,GEN œÊ· 
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * P P œ—
W * N N,SING,LOC,PR «”—«∆Ì·
W * CON CON Ê
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM .
W * N N,SING,COM,GEN  ’Ê—
W * N N,SING,LOC,PR «”—«∆Ì·
W * CON CON Ê
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * V V,PRE,PROC,3 «Ì‰” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM ﬂ‰Ê‰Ì
W * P P »«
W * N N,SING,COM,GEN  —ﬂ
W * N N,SING,GR,GEN «— ‘
W * N N,SING,LOC,PR «”—«∆Ì·
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,COM,GEN  Ê«“‰
W * ADJ ADJ,SIM ”Ì«”Ì
W * P P »Â
W * N N,SING,COM,GEN ‰›⁄
W * N N,PL,COM «”—«∆Ì·ÌÂ«
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN “Ì«‰
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P »Â
W * CON CON Â„
W * ADJ ADJ,INO ŒÊ—œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Õ«›Ÿ
W * N N,SING,PR «”œ
W * DELM DELM °
W * N N,SING,COM,GEN »—êÂ
W * ADJ ADJ,SIM,INDF ç‰œ«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * P P »«
W * N N,SING,COM,GEN Õ·ﬁÂ
W * N N,SING,LOC,PR ·»‰«‰
W * P P œ—
W * N N,SING,COM «Œ Ì«—
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM !
W * DELM DELM !
W * DET DET «Ì‰
W * N N,SING,COM  ’Ê—
W * N N,PL,COM «”—«∆Ì·ÌÂ«
W * CON CON Ê
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * RA RA —«
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM ⁄—»Ì
W * ADV ADV,GENR,SIM »Œ’Ê’
W * N N,SING,LOC,PR „’—
W * DELM DELM °
W * N N,SING,LOC,PR ⁄—»” «‰
W * P P »«
W * N N,SING,COM,GEN «—“Ì«»Ì
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM „ÊÃÊœ
W * CON CON Ê
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Â„«Â‰êÌ
W * N N,SING,COM Â„—«ÂÌ
W * P P »«
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * CON CON Ê
W * N N,SING,COM,GEN —œ
W * N N,PL,COM „Ê«÷⁄
W * CON CON Ê
W * N N,SING,COM,GEN ‰ê«Â
W * ADJ ADJ,SIM  Õ„Ì·Ì
W * P P œ—
W * N N,PL,COM,GEN „–«ﬂ—« 
W * P P,GEN ⁄·ÌÂ
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * V V,PRS,POS,6 „Ì  Ê«‰‰œ
W * V V,SUB,POS,6 »‘ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,PR »«—«ﬂ
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,COM,GEN —éÌ„
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,GEN „Ê÷⁄ êÌ—Ì
W * ADJ ADJ,SIM,GEN ¬‘ﬂ«—
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM »«—
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM Œ—ÊÃ
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * CON CON,DCOR Â„
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * CON CON Ê
W * CON CON,DCOR Â„
W * N N,SING,LOC,PR ·»‰«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM,GEN œ—êÌ—Ì
W * ADJ ADJ,SIM „Ãœœ
W * CON CON Ê
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM Œ”«— 
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * P P »Â
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,COM,GEN Œ«ﬂ
W * N N,PL,COM,GEN ”—“„Ì‰Â«Ì
W * ADJ ADJ,SIM «‘€«·Ì
W * DELM DELM °
W * N N,SING,COM  ÂœÌœ
W * P P »Â
W * N N,PL,COM,GEN Õ„·« 
W * ADJ ADJ,SIM ‰Ÿ«„Ì
W * CON CON Ê
W * N N,SING,COM,GEN »„»«—«‰
W * N N,PL,LOC,GEN ‘Â—Â«Ì
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN ”Œ‰
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,COM,GEN —éÌ„
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * CON CON ﬂÂ
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * RA RA —«
W * CON CON Â„
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  ÂœÌœ
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ﬁ»«·
W * N N,SING,COM,GEN ¬—«„‘
W * N N,PL,LOC,GEN „—“Â«Ì
W * N N,SING,LOC,PR «”—«∆Ì·
W * P P »«
W * N N,SING,LOC,PR ·»‰«‰
W * N N,SING,COM „”∆Ê·
W * ADJ ADJ,INO œ«‰” Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADJ ADJ,SIM ÃœÌœ
W * CON CON Ê
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,PL,COM,GEN „Õ«”»« 
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM ⁄ﬁ»
W * N N,SING,NFL —«‰œ‰
W * P P «“
W * N N,SING,LOC,PR ·»‰«‰
W * N N,SING,COM ’Ê— 
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN ÿ—›
W * ADJ ADJ,SIM œÌê—
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR Õ”‰
W * N N,SING,PR ‰’—«··Â
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM,GEN „ﬁ«Ê„ 
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,COM «⁄·«„
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „”∆Ê·Ì 
W * N N,SING,COM,GEN Õ›«Ÿ 
W * N N,PL,LOC,GEN „—“Â«Ì
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ⁄ÂœÂ
W * N N,SING,GR,GEN «— ‘
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN «⁄·«„
W * N N,SING,COM ‰Ÿ—
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM,GEN „ﬁ«Ê„ 
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,COM,GEN ‰‘«‰Â
W * N N,SING,COM,GEN Â‘Ì«—Ì
W * N N,PL,COM,GEN ‰Ì—ÊÂ«Ì
W * N N,SING,PR Õ“» «··Â
W * V V,PRS,POS,3 „Ì »«‘œ
W * CON CON ﬂÂ
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM »Â«‰Â
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN œ” 
W * N N,PL,COM ’ÂÌÊ‰Ì” Â«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * CON CON »Â—Õ«·
W * P P œ—
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * N N,SING,COM ‰“œÌﬂ
W * N N,SING,COM,GEN ‘«Âœ
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN Ã—Ì«‰
W * ADJ ADJ,SIM „Ê«“Ì
W * P P œ—
W * N N,SING,COM,GEN ’Õ‰Â
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ÿ—›
W * P P »—
W * N N,SING,PR Õ«›Ÿ
W * N N,SING,PR «”œ
W * CON CON Ê
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ‘—Ê⁄
W * N N,PL,COM „–«ﬂ—« 
W * CON CON Ê
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * N N,SING,COM  Ê«›ﬁ
W * N N,PL,COM,GEN ›‘«—Â«Ì
W * ADJ ADJ,SIM ÃœÌ
W * N N,SING,COM Ê«—œ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,INDF ÿ—›Ì
W * N N,PL,COM «”—«∆Ì·ÌÂ«
W * N N,SING,COM  ·«‘
W * V V,PRS,POS,6 œ«—‰œ
W * P P  «
W * N N,SING,COM ⁄ﬁ»
W * N N,SING,NFL,GEN —«‰œ‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN ¬—«„‘
W * ADJ ADJ,SIM,GEN ﬂ«„·
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * P P œ—
W * N N,SING,LOC,PR ·»‰«‰
W * V V,SUB,NEG,3 ‰ê—œœ
W * CON CON Ê
W * ADV ADV,GENR,SIM ⁄„·«
W * N N,SING,COM,GEN  ‰Ê—
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM «„‰Ì 
W * CON CON Ê
W * N N,SING,COM ¬—«„‘
W * P P »«
W * N N,SING,COM,GEN  ‘œÌœ
W * N N,PL,COM,GEN  ÷«œÂ«Ì
W * ADJ ADJ,SIM œ—Ê‰Ì
W * P P œ—
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,PL,COM,GEN »„»«—«‰Â«Ì
W * N N,SING,COM Õ”«»
W * MORP MORP,MADJ,GEN ‘œÂ
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM,GEN «’·Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN «‰—éÌ
W * N N,SING,COM »—ﬁ
W * CON CON Ê
W * N N,SING,COM ¬»
W * CON CON Ê
W * DELM DELM ...
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * RA RA —«
W * ADJ ADJ,SIM Ê«œ«—
W * P P »Â
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,PL,COM ÅÌ‘‰Â«œ« 
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,COM,GEN „–«ﬂ—Â
W * ADJ ADJ,SIM œÊÃ«‰»Â
W * N N,SING,COM  ‰
W * V V,SUB,POS,3 œ—œÂœ
W * DELM DELM .
W * P P «“
W * N N,SING,COM ‰ê«Â
W * P P »Â
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM „ÊÃÊœ
W * P P œ—
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM ⁄ﬁ»
W * N N,SING,NFL —«‰œ‰
W * N N,SING,LOC,PR «”—«∆Ì·
W * P P «“
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * DELM DELM °
W * N N,SING,COM,GEN Õ”«”Ì 
W * ADJ ADJ,SIM ”Ì«”Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «„‰Ì Ì
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,CMPR »Ì‘ —
W * CON CON Ê
W * ADJ ADJ,CMPR ÅÌçÌœÂ  —
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,PR ·»‰«‰
W * ADV ADV,GENR,TIME «Ì‰ﬂ
W * P P œ—
W * N N,SING,COM œ—Ê‰
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM œÊ—«ÂÌ
W * CON CON Ê
W * N N,SING,COM «‰ Œ«»
W * P P,GEN »—«Ì
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,COM,GEN œÊ—«‰
W * ADJ ADJ,SIM ÃœÌœ
W * P P »«
W * N N,SING,COM ¬»«œ«‰Ì
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN —‘œ
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * ADJ ADJ,SIM ”Ì«”Ì
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM,GEN  ﬂ—«—
W * N N,SING,COM,GEN ê–‘ Â
W * ADJ ADJ,SIM,GEN ŒÊ‰»«—
W * PRO PRO,R,XOD ŒÊœ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ÅÌ—Ê“Ì
W * ADJ ADJ,SIM „·Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM «”·«„Ì
W * P P œ—
W * ADV ADV,GENR,SIM »Ì—Ê‰
W * N N,SING,NFL,GEN —«‰œ‰
W * N N,SING,COM,GEN œ‘„‰
W * ADJ ADJ,SIM ’ÂÌÊ‰Ì” Ì
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN Ã«Ì
W * N N,SING,COM „Ê›ﬁÌ 
W * DELM DELM °
W * N N,SING,COM,GEN ‘ﬂ” 
W * ADJ ADJ,SIM œ—Ê‰Ì
W * RA RA —«
W * N N,SING,COM „ÊÃ»
W * V V,SUB,POS,3 ê—œœ
W * DELM DELM .
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * CON CON ‰Ì“
W * P P œ—
W * ADJ ADJ,SUP Õ”«” —Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN œ«Œ·
W * N N,PL,COM,GEN ”—“„Ì‰Â«Ì
W * ADJ ADJ,SIM «‘€«·Ì
W * N N,SING,COM,GEN  ⁄«—÷
W * N N,PL,COM ÃÊ«‰«‰
W * CON CON Ê
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * P P »«
W * N N,SING,COM,GEN Œÿ
W * N N,SING,COM,GEN  ”·Ì„
W * N N,SING,PR ⁄—›« 
W * CON CON Ê
W * N N,SING,COM,GEN ‘œ 
W * N N,SING,COM,GEN Œ‘Ê‰ 
W * N N,PL,COM ’ÂÌÊ‰Ì” Â«
W * P P œ—
W * N N,SING,COM «” Õ«·Â
W * CON CON Ê
W * N N,SING,COM,GEN «·Õ«ﬁ
W * N N,SING,LOC,PR »Ì  «·„ﬁœ”
W * CON CON Ê
W * N N,SING,COM ﬁ—«—
W * N N,SING,NFL,GEN œ«œ‰
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN „—ﬂ“
W * N N,SING,LOC,PR «”—«∆Ì·
W * CON CON Ê
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM „‘Œ’
W * P P œ—
W * N N,SING,COM,GEN »«“ê‘ 
W * N N,PL,NUM „Ì·ÌÊ‰Â«
W * ADJ ADJ,SIM,GEN ¬Ê«—Â
W * ADJ ADJ,SIM ›·”ÿÌ‰Ì
W * P P «“
W * N N,SING,LOC,PR «—œ‰
W * DELM DELM °
W * N N,SING,LOC,PR ”Ê—ÌÂ
W * DELM DELM °
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * P P »Â
W * N N,SING,LOC,PR ›·”ÿÌ‰
W * N N,SING,COM,GEN ”—“„Ì‰
W * ADJ ADJ,SIM,GEN „«œ—Ì
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * N N,SING,NFL,GEN œ«‘ ‰
W * N N,PL,COM,GEN ”·«ÕÂ«Ì
W * ADJ ADJ,SIM „Ìﬂ—Ê»Ì
W * CON CON Ê
W * ADJ ADJ,SIM ‘Ì„Ì«∆Ì
W * CON CON Ê
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN «„÷«¡
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,COM,GEN „‰⁄
W * N N,SING,COM  Ê·Ìœ
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM »Â—Â êÌ—Ì
W * P P «“
W * N N,PL,COM,GEN ”·«ÕÂ«Ì
W * ADJ ADJ,SIM « „Ì
W * P P,GEN  Ê”ÿ
W * N N,PL,COM «”—«∆Ì·ÌÂ«
W * CON CON Ê
W * N N,PL,NUM œÂÂ«
W * N N,SING,COM,GEN „Ê—œ
W * ADJ ADJ,SIM œÌê—
W * DELM DELM °
W * PRO PRO,INDF,SING Â„êÌ
W * N N,SING,COM,INDF  «»·Ê∆Ì
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ÅÌ‘
W * N N,SING,COM —ÊÌ
W * ADJ ADJ,SIM ‰„«Ì«‰
W * V V,PRS,POS,3 „Ì ”«“œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Õ”«”Ì 
W * N N,SING,COM,GEN „Êﬁ⁄Ì 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”Ì«” 
W * ADJ ADJ,SIM,GEN Œ«—ÃÌ
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * ADJ ADJ,SIM œÊ’œç‰œ«‰
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * V V,AUX,NIN,POS »«Ìœ
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM ÃœÌœ
W * P P »Â
W * N N,SING,COM,GEN  »ÌÌ‰
W * N N,SING,COM,GEN «” —« éÌ
W * ADJ ADJ,SIM ‰ÊÌ‰
W * CON CON Ê
W * ADJ ADJ,SIM Â„Â Ã«‰»Â
W * V V,PA,SIM,POS,3 «‰œÌ‘Ìœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  Õ—ﬂ
W * ADJ ADJ,SIM ·«“„
W * CON CON Ê
W * N N,SING,COM Œ·«ﬁÌ 
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN  œ»Ì—
W * ADJ ADJ,SIM œﬁÌﬁ
W * CON CON Ê
W * ADJ ADJ,SIM —Ê‘‰
W * P P œ—
W * N N,SING,COM,GEN œÌÅ·„«”Ì
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN Ê“«— 
W * ADJ ADJ,SIM Œ«—ÃÂ
W * P P œ—
W * N N,SING,COM ‰ê«Â
W * P P »Â
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * CON CON Ê
W * N N,SING,LOC,GEN Œ·ÌÃ
W * N N,SING,LOC,PR ›«—”
W * P P «“
W * N N,PL,COM,GEN ‰Ì«“Â«Ì
W * ADJ ADJ,SIM ·«“„
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ÷—Ê—Ì
W * N N,SING,COM œÊ· 
W * CON CON Ê
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON «“¬‰ Ã«ﬂÂ
W * N N,SING,COM,GEN „ﬁ—
W * N N,SING,COM,AFF,3 ÕﬂÊ„ ‘
W * P P œ—
W * N N,SING,LOC,PR ‘«„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P »«
W * N N,SING,COM « ﬂ«
W * P P »Â
W * N N,PL,COM,GEN ⁄‰«’—
W * ADJ ADJ,SIM „”ÌÕÌ
W * CON CON Ê
W * ADJ ADJ,SIM —Ê„Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”«“„«‰œÂÌ
W * N N,SING,PR »‰Ì «„ÌÂ
W * CON CON Ê
W * N N,SING,PR »‰Ì ﬂ·»
W * DELM DELM °
W * V V,PA,SIM,POS,3  Ê«‰” 
W * N N,SING,COM «” ﬁ—«—
W * CON CON Ê
W * N N,SING,COM,GEN À»« 
W * ADJ ADJ,SIM ·«“„
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR ‘«„
W * ADJ ADJ,SIM ÅÌœ«
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,LOC,PR ⁄—«ﬁ
W * CON CON Ê
W * N N,SING,LOC,PR ÕÃ«“
W * N N,SING,COM,GEN ”·ÿ‰ 
W * N N,SING,PR „⁄«ÊÌÂ
W * SPEC SPEC ç‰«‰
W * N N,SING,COM À»« 
W * CON CON Ê
W * N N,SING,COM,INDF «” ﬁ—«—Ì
W * V V,PA,SIM,NEG,3 ‰œ«‘ 
W * DELM DELM .
W * N N,SING,COM  €ÌÌ—
W * CON CON Ê
W * N N,SING,COM,GEN  »œÌ·
W * N N,PL,COM,GEN Õﬂ«„
W * N N,SING,LOC,PR „œÌ‰Â
W * CON CON Ê
W * N N,SING,LOC,PR ﬂÊ›Â
W * CON CON Ê
W * N N,SING,LOC,PR »’—Â
W * N N,SING,COM,GEN ‰‘«‰Â
W * ADJ ADJ,SIM,INDF —Ê‘‰Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM  €ÌÌ—
W * CON CON Ê
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM «” ﬁ—«—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON ⁄·«ÊÂ »—¬‰
W * PRO PRO,personal,SING,3 «Ê
W * ADJ ADJ,SIM „Ã»Ê—
W * V V,PA,SIM,POS,3 »Êœ
W * P P «“
W * N N,SING,COM ÕﬂÊ„ 
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM ÿ⁄„Â
W * P P,GEN »—«Ì
W * ADJ ADJ,SIM —«÷Ì
W * N N,SING,NFL,GEN ﬂ—œ‰
W * PRO PRO,INDF,SING »—ŒÌ
W * N N,SING,COM «” ›«œÂ
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ì«
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM Œÿ—
W * CON CON Ê
W * N N,SING,COM,GEN › ‰Â «‰êÌ“Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * ADJ ADJ,SIM ﬂ„
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM ‰„Ê‰Â
W * DELM DELM °
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM ﬁ’œ
W * V V,PA,SIM,POS,3 œ«‘ 
W * N N,SING,COM,AFF,3 »—«œ—‘
W * N N,SING,PR ⁄ﬁ»Â »‰ «»Ì ”›Ì«‰
W * RA RA —«
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR »’—Â
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR ⁄»œ«··Â »‰ ⁄«„—
W * DELM DELM °
W * P P »Â
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,LOC,PR »’—Â
W * N N,PL,COM «„Ê«·
W * CON CON Ê
W * N N,PL,COM œ«—«ÌÌ Â«
W * CON CON Ê
W * N N,PL,COM,GEN Êœ«Ì⁄
W * ADJ ADJ,SIM,INDF »”Ì«—Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * IF IF «ê—
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * N N,SING,COM,GEN Õ«ﬂ„
