Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,PL,COM,GEN  «“Â Â«Ì
W * N N,SING,TIME œÂÂ
W * N N,SING,COM › — 
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,SIM ÅœÌœ
W * V V,PA,SIM,POS,3 ¬„œ
W * DELM DELM .
W * ADJ ADJ,SIM ﬂ„
W * ADJ ADJ,INO œÌœÂ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,INDF ﬁÊ„Ì
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,GEN „œ 
W * ADJ ADJ,SIM,INDF œ—«“Ì
W * P P »—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF »“—êÌ
W * P P «“
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM ›—„«‰—Ê«
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * ADJ ADJ,SIM,GEN „⁄«œ·
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN «„Å—«ÿÊ—Ì
W * N N,SING,LOC,PR —Ê„
W * P P œ—
W * N N,SING,LOC,PR «—ÊÅ«
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,GR „—œ„
W * P P »«
W * N N,SING,COM ¬”„«‰
W * P P œ—
W * N N,SING,COM,GEN Õ”‰
W * N N,SING,COM —«»ÿÂ
W * P P »Â
W * N N,SING,COM ”—
W * V V,PA,PRG,POS,6 „Ì »—œ‰œ
W * DELM DELM °
W * CON CON “Ì—«
W * N N,SING,COM,AFF,6 ŒÌ«·‘«‰
W * ADJ ADJ,SIM —«Õ 
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Å—Ê—œê«—
W * N N,SING,COM ‰ÌﬂÌ
W * N N,SING,COM,GEN ‰ê«Â»«‰
W * PRO PRO,personal,PL,3 ¬‰«‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON Ê
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM ÊŸÌ›Â œ«—
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM ‰»—œ
W * P P »«
W * N N,SING,COM,GEN ⁄‰’—
W * N N,SING,COM »œÌ
W * N N,SING,COM „‘«—ﬂ 
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * N N,PL,PR —Ê„Ì«‰
W * P P »Â
W * N N,SING,COM,GEN  √ÀÌ—
W * N N,SING,COM,GEN  ›ﬂ—
W * ADJ ADJ,SIM ÌÊ‰«‰Ì
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN ÃÂ«‰ »Ì‰Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM Õ”
W * CON CON Ê
W * N N,SING,COM Ã”„
W * ADJ ADJ,SIM Õ«ﬂ„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * QUA QUA Â—
W * N N,SING,NUM Ìﬂ
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,GR ﬁÊ„
W * N N,SING,COM,INDF  ÊÃÌÂÌ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN “‰œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON Ê
W * V V,PA,PRG,POS,3 „Ì ﬂÊ‘Ìœ
W * CON CON  «
W * N N,SING,COM,INDF „Ê«“‰Â «Ì
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN ‰Ì«“Â«Ì
W * ADJ ADJ,SIM „«œÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN „⁄‰ÊÌ
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,SUB,POS,3 »ê–«—œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,PL,COM «Ì—«‰ÌÂ«
W * DET DET «Ì‰
W * N N,SING,COM ÷—Ê— 
W * RA RA —«
W * N N,SING,COM «Õ”«”
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÿÌ
W * N N,SING,COM,INDF “„«‰Ì
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN œ—«“Ì
W * N N,SING,NUM Â“«—
W * N N,SING,TIME ”«·
W * DELM DELM °
W * N N,SING,COM,GEN ﬁœ— 
W * ADJ ADJ,SIM ›«∆ﬁ
W * V V,SUB,POS,6 »„«‰‰œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,3 „Ì —”œ
W * CON CON ﬂÂ
W * ADJ ADJ,SUP „Â„ —Ì‰
W * N N,SING,COM,GEN «‰êÌ“ÂÒ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN „Êﬁ⁄Ì 
W * ADJ ADJ,SIM,GEN Ã€—«›Ì«∆Ì
W * N N,SING,LOC,AFF,6 ﬂ‘Ê—‘«‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN —«Â
W * N N,SING,DIR ‘—ﬁ
W * CON CON Ê
W * N N,SING,DIR €—»
W * CON CON Ê
W * N N,SING,DIR ‘„«·
W * CON CON Ê
W * N N,SING,DIR Ã‰Ê»
W * DELM DELM °
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ›‘«—
W * QUA QUA Â—
W * N N,SING,NUM çÂ«—
W * N N,SING,COM ÃÂ 
W * DELM DELM °
W * IF IF «ê—
W * ADJ ADJ,SIM ”·Õ‘Ê—
W * N N,SING,COM »«ﬁÌ
W * V V,PA,PRG,NEG,6 ‰„Ì „«‰œ‰œ
W * DELM DELM °
W * ADJ ADJ,SIM „÷„Õ·
W * V V,PA,PRG,POS,6 „Ì ‘œ‰œ
W * DELM DELM .
W * ADJ ADJ,SIM  ‰Â«
W * N N,SING,GR,INDF „—œ„Ì
W * P P »«
W * N N,SING,COM,GEN ‰Ì—ÊÌ
W * ADJ ADJ,SIM,GEN œ—Ê‰Ì
W * ADJ ADJ,SIM ”—‘«—
W * DELM DELM °
W * N N,SING,COM,GEN ÃÂ«‰ »Ì‰Ì
W * ADJ ADJ,SIM „Õﬂ„
W * CON CON Ê
W * ADJ ADJ,SIM ’—ÌÕ
W * V V,PA,PRG,POS,3 „Ì  Ê«‰” 
W * ADV ADV,GENR,TIME œÌ—“„«‰Ì
W * P P »Â
W * N N,SING,COM,INDF êÊ‰Â «Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM Å«
W * N N,SING,COM ‰êÂ
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * PRO PRO,INDF,PL œÌê—«‰
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM Õ”«»
W * V V,SUB,POS,6 »»—‰œ
W * DELM DELM .
W * CON CON «„«
W * DET DET Â„Ì‰
W * N N,SING,COM „Ê÷Ê⁄
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,INDF „‰ÿﬁÂ «Ì
W * ADJ ADJ,SIM Õ”«”
W * CON CON Ê
W * ADJ ADJ,SIM Œÿ—‰«ﬂ
W * N N,SING,COM “‰œêÌ
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * DELM DELM °
W * V V,AUX,NIN,NEG ‰„Ì »«Ì” 
W * N N,SING,COM,INDF ·ÕŸÂ «Ì
W * P P «“
W * N N,SING,COM,GEN «” Õﬂ«„
W * N N,SING,COM,GEN ÅÌÊ‰œ
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,SING,COM,GEN ⁄«·„
W * ADJ ADJ,SIM »«·«
W * ADJ ADJ,SIM €«›·
W * V V,SUB,POS,6 »„«‰‰œ
W * DELM DELM °
W * CON CON “Ì—«
W * N N,SING,COM,GEN  ÂœÌœ
W * ADJ ADJ,SIM Œ«—ÃÌ
W * ADV ADV,GENR,TIME Â„Ê«—Â
W * P P œ—
W * N N,SING,NUM ç‰œ
W * MORP MORP,MN,SING,GEN ﬁœ„Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * N N,SING,COM,GEN —Ê‘
W * N N,SING,COM,GEN ÅÌÊ” êÌ
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM œÊ· 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN “„«‰
W * N N,PL,COM ”«”«‰Ì«‰
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM ”Ì«” 
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM °
W * P P,GEN »—«Ì
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN  Â«Ã„
W * ADJ ADJ,SIM »Ì—Ê‰Ì
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,PL,COM,GEN ç‰Ì‰« 
W * ADJ ADJ,SIM,INDF Õ«œÌ
W * RA RA —«
W * V V,PA,PRG,POS,3 „Ì ÿ·»Ìœ
W * DELM DELM °
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM —Ê‘
W * P P  «
W * N N,SING,COM,INDF “„«‰Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN «‰Õÿ«ÿ
W * ADJ ADJ,INO,NEG ‰Ì› «œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADJ ADJ,SIM ﬂ«—”«“
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,PL,PR —Ê„Ì«‰
W * V V,PRS,POS,3 „Ì ‘Êœ
W * V V,PA,SIM,POS,3 ê› 
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN ‘—«Ìÿ
W * ADJ ADJ,SIM „ €«Ì—
W * P P »«
W * N N,PL,COM «Ì—«‰Ì«‰
W * P P »Â
W * N N,SING,COM ”—
W * V V,PA,PRG,POS,6 „Ì »—œ‰œ
W * DELM DELM °
W * CON CON Ì⁄‰Ì
W * N N,SING,COM,INDF ”—“„Ì‰Ì
W * ADJ ADJ,CMPR «„‰  —
W * DELM DELM ª
W * P P »Â
W * N N,SING,COM,GEN ⁄· 
W * ADJ ADJ,SIM œ—Ì«∆Ì
W * N N,SING,NFL »Êœ‰
W * DELM DELM ´
W * DELM DELM °
W * N N,SING,COM,INDF «ﬁ·Ì„Ì
W * ADJ ADJ,CMPR „”«⁄œ —
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM,INDF „”«Õ Ì
W * ADJ ADJ,CMPR ›‘—œÂ  —
W * DELM DELM ª
W * CON CON ﬂÂ
W * QUA QUA,GEN Â„Â
W * N N,PL,COM —«Â Â«
W * P P »Â
W * N N,SING,LOC,PR —Ê„
W * N N,SING,COM Œ „
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM ´
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM ∫
W * CON CON »‰«»—«Ì‰
W * DELM DELM °
W * N N,SING,COM,GEN  ›ﬂ—
W * ADJ ADJ,SIM „«œÌ
W * CON CON Ê
W * ADJ ADJ,SIM “„Ì‰Ì
W * P P »Â
W * N N,SING,COM,GEN „“«Ã
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,SIM ”«“ê«—
W * V V,PA,PRG,POS,3 „Ì «› «œ
W * DELM DELM .
W * N N,SING,COM,GEN ”ﬁÊÿ
W * N N,SING,LOC,PR —Ê„
W * CON CON Ê
W * N N,SING,COM,GEN ”ﬁÊÿ
W * N N,SING,PR ”«”«‰Ì
W * DELM DELM :
W * N N,SING,COM,GEN ”ﬁÊÿ
W * N N,SING,COM,GEN «„Å—«ÿÊ—Ì
W * N N,SING,LOC,PR —Ê„
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ‘«Â‰‘«ÂÌ
W * N N,SING,PR ”«”«‰Ì
W * P P «“
W * N N,PL,COM,GEN ‘ê› ÌÂ«Ì
W * N N,SING,COM  «—ÌŒ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM «‘«—Â
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM,INDF œ—”Ì
W * P P,GEN »—«Ì
W * ADV ADV,GENR,TIME «„—Ê“
W * CON CON ‰Ì“
W * P P œ—
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM ‰Â› Â
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,LOC,PR —Ê„
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 476
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM „Ì·«œ
W * DELM DELM °
W * N N,SING,TIME Å”
W * P P «“
W * CON CON ¬‰ﬂÂ
W * ADJ ADJ,SIM,GEN ‰“œÌﬂ
W * N N,SING,NUM Â‘ ’œ
W * N N,SING,TIME ”«·
W * N N,SING,COM,GEN «œ«—ÂÒ
W * N N,SING,NUM,INDF ‰Ì„Ì
W * P P «“
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM œ” 
W * ADJ ADJ,INO œ«‘ Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * N N,PL,COM,GEN »—»—Â«Ì
W * N N,SING,DIR ‘„«·
W * P P «“
W * N N,SING,COM Å«Ì
W * V V,PA,SIM,POS,3 œ—¬„œ
W * DELM DELM .
W * ADV ADV,I ç—«
W * PRO PRO,INDF,SING ç‰Ì‰
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ø
W * CON CON “Ì—«
W * P P «“
W * N N,SING,COM,GEN „«ÌÂÒ
W * ADJ ADJ,SIM,GEN «Œ·«ﬁÌ
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM  ÂÌ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN Ã” ÃÊÌ
W * N N,PL,COM ·– Â«
W * CON CON Ê
W * N N,PL,COM,GEN ÂÌÃ«‰Â«Ì
W * ADJ ADJ,SIM “‘ 
W * DELM DELM °
W * CON CON çÊ‰
W * N N,SING,COM,GEN ‰»—œ
W * N N,PL,COM ê·«œÌ« Ê—Â«
W * CON CON Ê
W * N N,PL,COM œœ«‰
W * DELM DELM °
W * N N,SING,COM,GEN »—œÂ œ«—Ì
W * ADJ ADJ,SIM ”ŒÌ›
W * CON CON Ê
W * N N,SING,COM,GEN ›”«œ
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM Õ«ﬂ„Â
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * P P »Â
W * N N,SING,COM,INDF —Ê“Ì
W * V V,PA,SIM,POS,3 «‰œ«Œ 
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM,INDF ﬁÊ„Ì
W * ADJ ADJ,CMPR »Ì  „œ‰  —
W * P P «“
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * PRO PRO,REC Â„
W * V V,SUB,POS,3 ›—ÊÅ«‘œ
W * DELM DELM .
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,SING,COM,GEN œÌ‰
W * PRO PRO,personal,SING,3 «Ê
W * P P «“
W * N N,SING,COM »  Å—” Ì
W * P P »Â
W * N N,SING,COM „”ÌÕÌ 
W * CON CON ‰Ì“
W * ADV ADV,GENR,NEGG ‰Â
W * ADJ ADJ,CMPR ﬂ„ —
W * ADJ ADJ,SIM ‘ê›  «‰êÌ“
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œê—êÊ‰Ì
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,SING,COM,INDF ﬁÊ„Ì
W * V V,PA,SIM,POS,3 ê‘ 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÿÌ
W * N N,PL,TIME ﬁ—‰Â«
W * ADJ ADJ,SUP „ÂÌ»  —Ì‰
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,COM “„«‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Â„
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * N N,SING,GR,INDF ê—ÊÂÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ‰œ«œÂ‰œÂÒ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * DELM DELM °
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * ADJ ADJ,SUP „Ÿ·Ê„ —Ì‰
W * N N,PL,COM ¬œ„Ì«‰
W * ADJ ADJ,INO ‘‰«Œ Â
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM °
W * N N,PL,COM „”ÌÕÌ«‰
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN ‘ﬂ‰ÃÂ Â«Ì
W * ADJ ADJ,SIM ÂÊ·‰«ﬂ
W * N N,SING,COM ”—
W * V V,SUB,POS,6 »—¬Ê—œ‰œ
W * CON CON Ê
W * DET DET «Ì‰
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ¬ÌÌ‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,6 œ—¬Ê—œ‰œ
W * DELM DELM .
W * DET DET Â„Ì‰
W * N N,SING,COM „«Ã—«
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN ‘«Â‰‘«ÂÌ
W * N N,SING,PR ”«”«‰Ì
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM,INDF ”Å«ÂÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ⁄œœ
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P «“
W * N N,SING,NUM çÂ·
W * N N,SING,NUM Â“«—
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * DELM DELM °
W * V V,PA,SIM,POS,3 ›—Ê«› «œ
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ‰Ì“
W * ADJ ADJ,SIM ÅÌ—
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,GR,GEN Œ«‰Ê«œÂÒ
W * ADJ ADJ,SIM ”·ÿ‰ Ì
W * N N,SING,COM,GEN ﬂ«—«∆Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P «“
W * N N,SING,COM œ” 
W * ADJ ADJ,INO œ«œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,AFF,3 ‰‘«‰Â «‘
W * P P œ—
W * N N,SING,COM,GEN ﬁÌ«„
W * N N,SING,PR,GEN »Â—«„
W * N N,SING,PR çÊ»Ì‰Â
W * P P »Â
W * N N,SING,COM ‰„Êœ
W * V V,PA,SIM,POS,3 ¬„œ
W * DELM DELM .
W * CON CON Ê·Ì
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM ⁄· 
W * RA RA —«
W * N N,SING,COM,GEN œ—¬„ÌŒ êÌ
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM œÊ· 
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM Ã” ÃÊ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM „Ê»œ«‰
W * N N,SING,COM,GEN  Œ„
W * N N,PL,COM Œ—«›Â Â«
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,GR „—œ„
W * ADJ ADJ,INO Å«‘ÌœÂ
W * CON CON Ê
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ÃÊÂ—
W * N N,SING,COM “‰œêÌ
W * ADJ ADJ,SIM œÊ—
W * N N,SING,COM ‰ê«Â
W * ADJ ADJ,INO œ«‘ Â
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN „œ«Œ·ÂÒ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P œ—
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM,GEN «œ«—ÂÒ
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,COM ÕﬂÊ„ 
W * RA RA —«
W * P P «“
W * N N,SING,COM «ﬁ œ«—
W * V V,PA,PRG,POS,3 „Ì «‰œ«Œ 
W * DELM DELM .
W * N N,SING,PR Â—„“
W * DELM DELM °
W * N N,SING,COM,GEN Å”—
W * N N,SING,PR «‰Ê‘Ì—Ê«‰
W * V V,PA,SIM,POS,3 ŒÊ«” 
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,PL,COM —ÊÕ«‰Ì«‰
W * V V,SUB,POS,3 »«Ì” œ
W * DELM DELM °
W * CON CON ﬂÂ
W * N N,SING,PR,GEN »Â—«„
W * N N,SING,PR çÊ»Ì‰Â
W * RA RA —«
W * P P œ—
W * N N,SING,COM,AFF,3 »—«»—‘
W * N N,SING,COM ⁄·„
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SUP »Ì‘ —Ì‰
W * N N,SING,COM ÷—»Â
W * RA RA —«
W * P P «“
W * N N,PL,COM „Ê»œ«‰
W * V V,PA,SIM,POS,3 ŒÊ—œ
W * DELM DELM .
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM ÿ»ﬁ« Ì
W * CON CON ‰Ì“
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „ÊÃ»
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P »—
W * N N,SING,COM,GEN œ·”—œÌ
W * N N,SING,GR „—œ„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN «À—
W * N N,SING,COM,GEN Å«›‘«—Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM «œ«„Â
W * V V,PA,PRG,POS,3 „Ì Ì«› 
W * DELM DELM °
W * CON CON “Ì—«
W * P P »Â
W * QUA QUA Â„Â
W * N N,SING,COM çÌ“
W * N N,SING,COM,GEN —‰ê
W * ADJ ADJ,SIM „–Â»Ì
W * V V,PA,PRG,POS,6 „Ì »Œ‘Ìœ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,LOC,PR,GEN «Ì—«‰
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM «”·«„
W * DELM DELM °
W * ADV ADV,GENR,NEGG œÌê—
W * N N,SING,COM,INDF Ã«∆Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «ﬁ œ«—
W * ADJ ADJ,SIM Ã‰êÌ
W * CON CON Ê
W * N N,SING,COM,GEN ”Ì«œ 
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * ADJ ADJ,SIM ÅÌ‘Ì‰
W * N N,SING,COM »«ﬁÌ
W * V V,PRS,NEG,3 ‰„Ì „«‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !«„‰Ì Ì!
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,COM,GEN œ«œê” —Ì
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,TIME,GEN ’»Õ
W * ADV ADV,GENR,TIME œÌ—Ê“
W * P P œ—
W * N N,SING,COM ê› êÊ
W * P P »«
W * N N,PL,COM Œ»—‰ê«—«‰
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * N N,PL,COM,GEN ﬁ ·Â«Ì
W * ADJ ADJ,SIM “‰ÃÌ—Â «Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM Å—Ê‰œÂ
W * N N,SING,COM,GEN “Ì—
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN —ƒ”«Ì
W * N N,PL,COM,GEN ﬁÊ«Ì
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * CON CON Ê
W * ADJ ADJ,SIM „Ã—ÌÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,PL,COM,INDF «›—«œÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM Å—Ê‰œÂ
W * RA RA —«
W * N N,SING,COM «‰Ã«„
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * N N,SING,COM “Ì—
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN —Ê”«Ì
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM ﬁÊÂ
W * N N,SING,COM ⁄„·
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,SURN ÕÃ  «·«”·«„
W * N N,SING,PR ⁄·Ì“«œÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADJ ADJ,SIM „ﬁ——
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,COM Å—Ê‰œÂ
W * P P œ—
W * DET DET ¬‰
W * N N,SING,COM Õœ
W * CON CON ﬂÂ
W * N N,SING,COM  ‘ﬂÌ·
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN «Œ Ì«—
W * N N,SING,COM,GEN ﬁ«÷Ì
W * N N,SING,COM Å—Ê‰œÂ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * CON CON Ê
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM —”ÌœêÌ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
