Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR,GEN Å«·—„Ê
W * N N,SING,LOC,PR «Ì «·Ì«
W * ADJ ADJ,SIM »—ê“«—
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ê“«—‘
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * CON CON ﬂÂ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ã„⁄Â
W * P P œ—
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * N N,SING,COM «‰ ‘«—
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM °
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM «Ìœ“
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * ADV ADV,GENR,NEGG œÌê—
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN »Ì„«—Ì
W * ADJ ADJ,SIM,GEN ÊÌéÂ
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM,GEN ‘Â—Ì
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  Ê”⁄Â
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON Ê
W * ADV ADV,GENR,SIM »Â ”—⁄ 
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM ê” —‘
W * P P œ—
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM,GEN «Ìœ“
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR,GEN „··
W * CON CON Ê
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * CON CON Ê
W * N N,SING,COM,GEN ŒÊ«—Ê»«—
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * P P œ—
W * N N,SING,COM,GEN ê“«—‘
W * ADJ ADJ,SIM,INDF „‘ —ﬂÌ
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,COM,GEN ê” —‘
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM «Ìœ“
W * RA RA —«
W * P P œ—
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM —Ê” «ÌÌ
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM ‰ê—«‰ ﬂ‰‰œÂ
W * V V,PA,SIM,POS,6 œ«‰” ‰œ
W * CON CON Ê
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN  «”Ì”« 
W * ADJ ADJ,SIM,GEN “Ì—»‰«ÌÌ
W * ADJ ADJ,SIM „ÊÃÊœ
W * P P œ—
W * N N,PL,COM —Ê” «Â«
W * P P,GEN »—«Ì
W * N N,SING,COM Ã·ÊêÌ—Ì
W * P P «“
W * N N,SING,COM,GEN ê” —‘
W * ADJ ADJ,CMPR,GEN »Ì‘ —
W * DET DET «Ì‰
W * N N,SING,COM »Ì„«—Ì
W * ADJ ADJ,SIM ﬂ«›Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‰Â«œ
W * ADJ ADJ,SIM Ê«»” Â
W * P P »Â
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P œ—
W * N N,SING,COM,GEN ê“«—‘
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * P P œ—
W * N N,PL,COM —Ê” «Â«
W * DELM DELM °
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * ADJ ADJ,SIM œ—„«‰Ì
W * CON CON Ê
W * N N,SING,COM ÅÌ‘êÌ—Ì
W * P P «“
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM «Ìœ“
W * DELM DELM °
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,SING,COM,GEN  ‘ŒÌ’
W * N N,SING,COM »Ì„«—Ì
W * DELM DELM °
W * N N,PL,COM «ÿ·«⁄« 
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,PL,COM,GEN Ê”«∆·
W * N N,SING,COM Ã·ÊêÌ—Ì
W * P P «“
W * N N,SING,COM »«—œ«—Ì
W * P P œ—
W * N N,SING,COM „ﬁ«Ì”Â
W * P P »«
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM ‘Â—Ì
W * ADJ ADJ,SIM ﬂ«›Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM ê“«—‘
W * DELM DELM °
W * N N,SING,COM ›ﬁ—
W * DELM DELM °
W * N N,SING,COM,GEN ‰»Êœ
W * N N,SING,COM,GEN «„‰Ì 
W * ADJ ADJ,SIM €–«ÌÌ
W * DELM DELM °
W * N N,SING,COM  »⁄Ì÷
W * P P,GEN ⁄·ÌÂ
W * N N,PL,COM “‰«‰
W * DELM DELM °
W * N N,SING,COM „Â«Ã— 
W * DELM DELM °
W * N N,SING,COM Ã‰ê
W * CON CON Ê
W * N N,PL,COM,GEN „‰«ﬁ‘« 
W * ADJ ADJ,SIM œ«Œ·Ì
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,PL,COM,INDF ⁄Ê«„·Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ”«ﬂ‰«‰
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * ADJ ADJ,SIM —Ê” «‰‘Ì‰
W * CON CON Ê
W * ADJ ADJ,SIM €Ì—‘Â—Ì
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „⁄—÷
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM «» ·«
W * P P »Â
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM «Ìœ“
W * N N,SING,COM ﬁ—«—
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * DELM DELM .
W * N N,SING,NPR ›«∆Ê
W * CON CON Ê
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM,GEN «Ìœ“
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P œ—
W * N N,SING,COM,GEN ê“«—‘
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * P P œ—
W * N N,PL,COM,GEN »—‰«„Â —Ì“Ì Â«Ì
W * N N,SING,COM  Ê”⁄Â
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,COM ⁄Ê«„·
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN  ÊÃÂ
W * N N,PL,COM œÊ· Â«
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ¬„«—
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM,GEN «Ìœ“
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1999
W * DELM DELM °
W * N N,SING,NUM 33
W * DELM DELM /
W * N N,SING,NUM 6
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM ‰›—
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM ¬·ÊœÂ
W * P P »Â
W * N N,SING,COM,GEN ÊÌ—Ê”
W * N N,SING,NPR «ç «Ì ÊÌ
W * V V,PA,NAR,POS,6 »ÊœÂ «‰œ
W * CON CON Ê
W * N N,SING,NUM 90
W * N N,SING,COM,GEN œ—’œ
W * DET DET «Ì‰
W * N N,PL,COM «›—«œ
W * P P œ—
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  Ê”⁄Â
W * N N,SING,COM “‰œêÌ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * DELM DELM #
W * N N,SING,COM,GEN “—«œŒ«‰Â
W * N N,SING,COM œ„Êﬂ—«”Ì
W * DELM DELM #
W * N N,SING,COM,GEN ﬂ‰ê—Â
W * N N,PL,LOC,GEN «Ì«·« 
W * ADJ ADJ,SIM „ ÕœÂ
W * P P œ—
W * N N,SING,COM,GEN Â‰ê«„Â
W * N N,SING,COM,GEN Ã‰ê
W * ADJ ADJ,ORD,GEN œÊ„
W * ADJ ADJ,SIM ÃÂ«‰Ì
W * CON CON Ê
W * N N,SING,COM,INDF “„«‰Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * N N,SING,LOC,PR «„—Ìﬂ«
W * P P,GEN Ê«—œ
W * N N,SING,COM Ã‰ê
W * ADJ ADJ,INO,NEG ‰‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »Â
W * N N,SING,PR —Ê“Ê· 
W * N N,SING,COM «Ã«“Â
W * V V,PA,SIM,POS,3 œ«œ
W * P P »Â
W * QUA QUA Â—
W * N N,SING,LOC,INDF ﬂ‘Ê—Ì
W * CON CON ﬂÂ
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * N N,SING,COM œ›«⁄
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM œ›«⁄
W * P P «“
W * N N,SING,LOC,PR «„—Ìﬂ«
W * ADJ ADJ,SIM ÕÌ« Ì
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM °
W * N N,PL,COM,GEN  ÃÂÌ“« 
W * ADJ ADJ,SIM Ã‰êÌ
W * RA RA —«
W * P P »Â
W * N N,SING,COM Ê«„
W * CON CON Ì«
W * N N,SING,COM «Ã«—Â
W * V V,SUB,POS,3 »œÂœ
W * DELM DELM .
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM Ê«„
W * CON CON Ê
W * N N,SING,COM «Ã«—Â
W * P P »Â
W * N N,SING,PR —Ê“Ê· 
W * N N,SING,COM «„ﬂ«‰
W * V V,PA,SIM,POS,3 œ«œ
W * ADV ADV,GENR,TIME »·«›«’·Â
W * N N,SING,COM ”·«Õ
W * CON CON Ê
W * N N,PL,COM,GEN ﬂ‘ ÌÂ«Ì
W * ADJ ADJ,SIM Ã‰êÌ
W * CON CON Ê
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM ﬂ«·«Â«
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN «Œ Ì«—
W * N N,SING,LOC,PR «‰ê·” «‰
W * CON CON Ê
W * CON CON ”Å”
W * N N,SING,LOC,PR çÌ‰
W * CON CON Ê
W * N N,SING,LOC,PR ‘Ê—ÊÌ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ﬁ«‰Ê‰
W * N N,SING,COM „ÊÃ»
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON  «
W * N N,PL,COM,GEN ’‰«Ì⁄
W * ADJ ADJ,SIM,GEN Ã‰êÌ
W * N N,SING,LOC,PR «„—Ìﬂ«
W * N N,SING,NUM Â‘ 
W * N N,SING,TIME „«Â
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM,GEN Ê«ﬁ⁄Â
W * N N,SING,COM Â«—»Ê—
W * N N,PL,COM é«Å‰ÌÂ«
W * P P »Â
W * N N,SING,COM,GEN ‰«Êê«‰
W * ADJ ADJ,SIM,GEN œ—Ì«∆Ì
W * N N,SING,COM «„—Ìﬂ«›
W * ADJ ADJ,SIM ›⁄«·
W * V V,SUB,POS,6 ‘Ê‰œ
W * DELM DELM .
W * N N,SING,GR,INDF ⁄œÂ «Ì
W * V V,PRS,POS,6 »—¬‰‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM Ê«„
W * CON CON Ê
W * N N,SING,COM «Ã«—Â
W * N N,SING,COM,INDF  „ÂÌœÌ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ”—„«ÌÂ œ«—«‰
W * N N,PL,LOC,GEN «Ì«·« 
W * ADJ ADJ,SIM „ ÕœÂ
W * P P œ—
W * N N,PL,LOC,GEN »«“«—Â«Ì
W * ADJ ADJ,SIM ÃÂ«‰Ì
W * N N,SING,COM,GEN Ã«Ì
W * N N,SING,LOC,PR «‰ê·” «‰
W * RA RA —«
W * V V,SUB,POS,6 »êÌ—‰œ
W * DELM DELM .
W * CON CON Ê
W * ADV ADV,GENR,SIM «·» Â
W * DET DET «Ì‰
W * N N,SING,COM «„—
W * CON CON Ê
W * N N,SING,COM,GEN Ã«Ìê“Ì‰Ì
W * N N,SING,COM,GEN ﬂ«·«Ì
W * ADJ ADJ,SIM «‰ê·Ì”Ì
W * P P »«
W * ADJ ADJ,SIM «„—Ìﬂ«∆Ì
W * P P œ—
W * N N,SING,COM,GEN »«“«—
W * ADJ ADJ,SIM ÃÂ«‰Ì
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM Ã‰ê
W * DELM DELM °
W * ADV ADV,deg,SIM  ﬁ—Ì»«
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ﬂ«„·
W * N N,SING,COM «‰Ã«„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,LOC,PR «„—Ìﬂ«
W * N N,SING,COM,GEN “—«œŒ«‰Â
W * N N,SING,COM œ„Êﬂ—«”Ì
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM,GEN  Ã«Ê“
W * N N,SING,COM ›«‘Ì”„
W * CON CON Ê
W * N N,SING,COM ‰«“Ì”„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * P P,GEN ÷„‰
W * CON CON «“¬‰ Ã«ﬂÂ
W * N N,PL,LOC,GEN «Ì«·« 
W * ADJ ADJ,SIM „ ÕœÂ
W * ADJ ADJ,SIM,GEN ⁄—÷Â ﬂ‰‰œÂ
W * N N,SING,COM ﬂ«·«
W * CON CON Ê
W * N N,PL,COM,GEN  ÃÂÌ“« 
W * N N,PL,COM „ ›ﬁÌ‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * N N,PL,COM,GEN ”—«‰
W * ADJ ADJ,SIM ‰Ÿ«„Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,INDF „Êﬁ⁄Ì Ì
W * V V,PA,SIM,POS,3 œÌœ‰œ
W * CON CON ﬂÂ
W * V V,SUB,POS,6 » Ê«‰‰œ
W * P P œ—
W * N N,SING,COM,GEN «” —« éÌ
W * ADJ ADJ,SIM ÃÂ«‰Ì
W * N N,PL,COM,GEN ‰Ÿ—« 
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM «⁄„«·
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM Ê«„
W * CON CON Ê
W * N N,SING,COM «Ã«—Â
W * P P œ—
W * N N,SING,MON,GEN «Ê 
W * N N,SING,NUM 1978
W * P P,GEN  Ê”ÿ
W * N N,SING,PR  —Ê„‰
W * ADJ ADJ,SIM „·€Ì
W * V V,PA,SIM,POS,3 ê—œÌœ
W * DELM DELM °
W * CON CON Ê·Ì
W * N N,PL,COM,GEN ﬂ„ﬂÂ«Ì
W * N N,SING,LOC,PR «„—Ìﬂ«
W * P P »Â
W * N N,PL,COM „ ›ﬁÌ‰
W * N N,SING,COM,GEN „‰Â«Ì
W * N N,SING,LOC,PR ‘Ê—ÊÌ
W * CON CON Ê
W * N N,SING,COM,GEN »·Êﬂ
W * N N,SING,DIR ‘—ﬁ
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM,GEN »—‰«„Â
W * N N,SING,COM „«—‘«·
W * N N,SING,COM «œ«„Â
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * DELM DELM #
W * P P «“
W * N N,SING,COM,GEN ›—Â‰ê
W * N N,SING,COM,GEN  «—ÌŒ
W * N N,SING,LOC,PR Ê«‘‰ê ‰
W * DELM DELM #
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * QUA QUA »⁄÷Ì
W * P P «“
W * N N,PL,COM,GEN ‘—ﬂ Â«Ì
W * N N,SING,COM,GEN »Ì„Â
W * N N,SING,COM ⁄„—
W * P P œ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P,GEN »Ì‰
W * N N,PL,COM ”Ì«ÂÅÊ” «‰
W * CON CON Ê
W * N N,PL,COM ”›ÌœÅÊ” «‰
W * N N,SING,COM  »⁄Ì÷
W * ADJ ADJ,SIM ﬁ«∆·
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR Ê«‘‰ê ‰ Å” 
W * P P œ—
W * N N,SING,COM,GEN ‘„«—Â
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Ã„⁄Â
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,PL,COM,GEN ‘—ﬂ Â«Ì
W * N N,SING,COM,GEN »Ì„Â
W * N N,SING,COM ⁄„—
W * P P œ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * ADJ ADJ,SIM „ÕﬂÊ„
W * P P »Â
W * N N,SING,COM,GEN «⁄„«·
W * N N,SING,COM,GEN  »⁄Ì÷
W * ADJ ADJ,SIM ‰é«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN Å—œ«Œ 
W * N N,SING,NUM 602
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,CONT œ·«—
W * N N,SING,COM Œ”«— 
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,COM Ã‰—«· ·«Ì›
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œ› —
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * PRO PRO,DEMO,SING ¬‰
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR ‰‘ÊÌ·
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * ADJ ADJ,SIM „ÕﬂÊ„
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM œÊ
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM ‰›—
W * P P «“
W * N N,PL,COM ”Ì«ÂÅÊ” «‰
W * P P œ—
W * N N,PL,LOC,GEN ‘Â—Â«Ì
W * ADJ ADJ,SIM,GEN „Œ ·›
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * RA RA —«
W * P P »«
W * N N,SING,COM,INDF ‰—ŒÌ
W * ADJ ADJ,SIM „ ›«Ê 
W * P P «“
W * N N,PL,COM ”›ÌœÅÊ” «‰
W * N N,SING,COM »Ì„Â
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON »«¬‰ ﬂÂ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * N N,SING,NUM œÊ«“œÂ
W * N N,SING,TIME,GEN ”«·
W * N N,SING,COM ÅÌ‘
W * N N,SING,COM,INDF ﬁ«‰Ê‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ”«ÊÌ
W * N N,PL,COM ‰é«œÂ«
W * P P œ—
W * N N,SING,COM,GEN ‰—Œ
W * N N,SING,COM »Ì„Â
W * N N,SING,COM  ’ÊÌ»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * CON CON «„«
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN ÿÊ—
W * CON CON ﬂÂ
W * V V,PRE,ADJC,3 ÅÌœ«” 
W * N N,SING,COM,GEN  €ÌÌ—
W * ADJ ADJ,SIM,INDF „Õ”Ê”Ì
W * P P œ—
W * N N,SING,COM,GEN ”Ì«” 
W * ADJ ADJ,SIM  »⁄Ì÷ ¬„Ì“
W * N N,PL,COM ‘—ﬂ Â«
W * ADJ ADJ,SIM ÅÌœ«
W * ADJ ADJ,INO,NEG ‰‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN ‘—ﬂ Â«Ì
W * N N,SING,COM,GEN »Ì„Â
W * N N,SING,COM ⁄„—
W * N N,SING,COM,GEN «⁄„«·
W * N N,SING,COM,GEN  »⁄Ì÷
W * ADJ ADJ,SIM ‰é«œÌ
W * RA RA —«
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM  ÊÃÌÂ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON ﬂÂ
W * CON CON çÊ‰
W * N N,PL,COM  ÕﬁÌﬁ« 
W * N N,SING,COM ‰‘«‰
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN ⁄„—
W * ADJ ADJ,SIM,GEN „ Ê”ÿ
W * N N,PL,COM ”›ÌœÅÊ” «‰
W * P P œ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,TIME Å”
W * N N,SING,COM Ã«
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ‰—Œ
W * N N,SING,COM,GEN »Ì„Â
W * N N,SING,COM ⁄„—
W * P P,GEN »—«Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * ADJ ADJ,CMPR ﬂ„ —
W * V V,SUB,POS,3 »«‘œ
W * CON CON “Ì—«
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM,GEN “„«‰
W * ADJ ADJ,CMPR,INDF “Ì«œ —Ì
W * N N,SING,COM “‰œêÌ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON Ê
W * N N,SING,COM,GEN Õﬁ
W * N N,SING,COM »Ì„Â
W * V V,PRS,POS,6 „Ì Å—œ«“‰œ
W * DELM DELM .
W * N N,SING,PR Ê«‘‰ê ‰ Å” 
W * P P »Â
W * N N,SING,COM ‰ﬁ·
W * P P «“
W * N N,SING,PR ÃÊ—Ã
W * N N,SING,PR ‰ÌﬂÊ·“
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,GR,GEN «‰Ã„‰
W * N N,PL,COM,GEN ﬂ„Ì”—Â«Ì
W * N N,SING,COM,GEN »Ì„Â
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * CON CON «ê—çÂ
W * N N,SING,COM,GEN „ÕﬂÊ„Ì 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‘—ﬂ 
W * N N,SING,COM,GEN ê«„
W * ADJ ADJ,SIM,GEN „ﬁœ„« Ì
W * ADJ ADJ,SIM,INDF „Â„Ì
W * V V,PRE,SIM «” 
W * CON CON Ê·Ì
W * N N,PL,COM,GEN œÊ· Â«Ì
W * ADJ ADJ,SIM,GEN «Ì«· Ì
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * ADV ADV,GENR,SIM Â‰Ê“
W * P P œ—
W * N N,SING,COM,GEN  ⁄ﬁÌ»
W * DET DET «Ì‰
W * N N,SING,COM „”«·Â
W * P P »Â
W * N N,SING,COM,GEN ﬁœ—
W * ADJ ADJ,SIM ﬂ«›Ì
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM „”∆Ê·Ì 
W * V V,PRS,NEG,6 ‰„Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN „ÕﬂÊ„Ì 
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,COM Ã‰—«· ·«Ì›
W * CON CON ﬂÂ
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,NUM ‘‘
W * N N,SING,TIME „«Â
W * N N,SING,COM „Õ«ﬂ„Â
W * P P œ—
W * N N,PL,LOC,GEN œ«œê«Â Â«Ì
W * N N,SING,LOC,GEN «Ì«· 
W * N N,SING,LOC,PR ›·Ê—Ìœ«
W * N N,SING,COM ’Ê— 
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ‘—ﬂ 
W * RA RA —«
W * ADJ ADJ,SIM „·“„
W * V V,PRS,POS,3 „Ì ”«“œ
W * DELM DELM °
W * N N,SING,COM,GEN ÅÊ·
W * ADJ ADJ,SIM,INDF «÷«›Â «Ì
W * RA RA —«
W * CON CON ﬂÂ
W * N N,PL,COM ”Ì«ÂÅÊ” «‰
W * CON CON Ì«
W * N N,PL,COM,GEN »«“„«‰œê«‰
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * V V,PA,NAR,POS,6 Å—œ«Œ Â «‰œ
W * DELM DELM °
W * N N,SING,TIME Å”
W * V V,SUB,POS,3 »œÂœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * P P »Â
W * N N,SING,PR  Ê‰Ì
W * N N,SING,PR »·—
W * N N,SING,COM „œ—ﬂ
W * V V,PRS,NEG,3 ‰„Ì œÂœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * N N,PL,COM,GEN Õ„·« 
W * ADJ ADJ,SIM,GEN ·›ŸÌ
W * N N,PL,COM,GEN „ﬁ«„« 
W * ADJ ADJ,SIM,GEN «—‘œ
W * N N,SING,COM,GEN œÊ· 
